,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad
9515,1.0,62.7,56.0,6.39,6.36,4.0,5.0,4.0,3.0,1.0017263703064307,1.0047169811320753,0.8931419457735247,0.0061515142567494414
9516,2.28,62.4,58.0,8.45,8.35,5.24,4.0,1.0,4.0,1.0401381096245144,1.0119760479041915,0.9294871794871795,0.006166807268069219
9517,0.71,57.0,62.0,5.84,5.87,3.34,1.0,5.0,3.0,1.0401381096245144,0.9948892674616695,1.087719298245614,0.006200988608766458
9518,0.4,62.0,57.0,4.74,4.78,2.95,5.0,6.0,3.0,1.048769961156668,0.9916317991631799,0.9193548387096774,0.005984553269555948
9519,0.52,61.6,56.0,5.2,5.16,3.18,5.0,5.0,5.0,1.0358221838584376,1.0077519379844961,0.9090909090909091,0.006094290868314563
9520,1.11,61.0,59.0,6.67,6.61,4.05,4.0,3.0,1.0,1.0360379801467414,1.0090771558245082,0.9672131147540983,0.006216424482329352
9521,0.51,58.6,58.0,5.22,5.29,3.08,3.0,5.0,4.0,1.0401381096245144,0.9867674858223062,0.9897610921501706,0.005996437128697086
9522,1.01,63.3,58.0,6.3,6.36,4.01,2.0,6.0,2.0,1.0561070349589987,0.990566037735849,0.9162717219589258,0.006286071782707552
9523,1.13,60.6,60.0,6.67,6.76,4.07,3.0,5.0,3.0,1.0360379801467414,0.9866863905325444,0.9900990099009901,0.0061576004373836216
9524,0.95,59.3,59.0,6.42,6.46,3.82,5.0,3.0,2.0,1.0548122572291756,0.9938080495356038,0.9949409780775718,0.005996429006597991
9525,0.9,59.8,61.0,6.22,6.13,3.69,4.0,2.0,4.0,1.0017263703064307,1.0146818923327896,1.020066889632107,0.006396836994392405
9526,0.94,58.4,58.0,6.41,6.51,3.77,3.0,7.0,3.0,1.0401381096245144,0.9846390168970814,0.9931506849315068,0.005975131743232544
9527,0.64,60.5,57.0,5.58,5.62,3.39,5.0,3.0,8.0,1.0388433318946915,0.9928825622775801,0.9421487603305785,0.0060201839459679465
9528,0.32,57.0,62.0,4.51,4.54,2.58,2.0,4.0,5.0,1.0699179974104445,0.9933920704845814,1.087719298245614,0.006057562135632905
9529,0.32,60.3,60.0,4.44,4.42,2.67,4.0,7.0,4.0,1.0358221838584376,1.0045248868778283,0.9950248756218906,0.006107078149378216
9530,0.9,58.0,63.0,6.33,6.25,3.65,3.0,5.0,3.0,1.0561070349589987,1.0128,1.0862068965517242,0.006232552100240213
9531,1.26,61.4,55.0,6.96,6.99,4.29,5.0,4.0,6.0,1.0,0.9957081545064377,0.8957654723127036,0.006037078702462748
9532,0.5,59.7,59.0,5.18,5.11,3.07,4.0,6.0,2.0,1.0,1.0136986301369861,0.9882747068676716,0.006152915757255463
9533,0.8,61.4,57.0,5.96,6.0,3.67,5.0,5.0,2.0,1.0358221838584376,0.9933333333333333,0.9283387622149837,0.0060957396875323845
9534,1.14,62.3,59.0,6.69,6.64,4.15,4.0,2.0,5.0,1.0,1.0075301204819278,0.9470304975922954,0.006183901416894549
9535,0.4,58.3,59.0,4.9,4.88,2.85,4.0,7.0,6.0,1.0358221838584376,1.0040983606557379,1.012006861063465,0.0058694746233264655
9536,0.92,64.2,58.0,6.11,6.14,3.93,2.0,5.0,2.0,1.0051791109192922,0.9951140065146581,0.9034267912772586,0.006240015889793506
9537,0.9,60.1,60.0,6.22,6.32,3.77,3.0,4.0,2.0,1.0,0.9841772151898733,0.9983361064891847,0.006072865970606465
9538,1.09,63.8,60.0,6.57,6.49,4.16,2.0,7.0,2.0,1.0,1.012326656394453,0.9404388714733543,0.006145017173575334
9539,0.3,63.3,56.0,4.3,4.26,2.71,3.0,2.0,2.0,1.0358221838584376,1.0093896713615023,0.8846761453396524,0.006043296594118906
9540,0.7,62.4,56.0,5.65,5.67,3.53,5.0,4.0,2.0,1.0,0.9964726631393299,0.8974358974358975,0.006190016802800611
9541,0.31,63.9,55.0,4.3,4.27,2.74,2.0,5.0,5.0,1.0360379801467414,1.0070257611241218,0.8607198748043818,0.006161902191132665
9542,0.54,61.9,54.0,5.23,5.25,3.24,5.0,4.0,7.0,1.0358221838584376,0.9961904761904763,0.8723747980613894,0.006069986949528058
9543,0.5,59.4,60.0,5.14,5.16,3.06,3.0,6.0,3.0,1.0,0.9961240310077518,1.0101010101010102,0.0061607808045447444
9544,0.7,61.0,56.0,5.75,5.78,3.52,5.0,3.0,6.0,1.0310746655157532,0.9948096885813148,0.9180327868852459,0.005983560594663347
9545,0.4,61.2,58.0,4.74,4.86,2.94,3.0,5.0,5.0,1.0051791109192922,0.9753086419753086,0.9477124183006536,0.005906062656001262
9546,0.92,61.3,57.0,6.22,6.27,3.83,3.0,6.0,5.0,1.0699179974104445,0.9920255183413078,0.9298531810766721,0.006159296740067676
9547,0.42,63.1,56.0,4.79,4.82,3.03,2.0,5.0,3.0,1.0051791109192922,0.9937759336099584,0.8874801901743264,0.006003770882723283
9548,0.73,61.2,59.0,5.82,5.84,3.57,4.0,2.0,5.0,1.048769961156668,0.9965753424657535,0.9640522875816993,0.006016152165333488
9549,0.7,62.3,57.0,5.61,5.65,3.51,5.0,4.0,7.0,1.0358221838584376,0.9929203539823008,0.9149277688603532,0.006291868169362529
9550,1.01,61.6,57.0,6.41,6.44,3.96,3.0,3.0,4.0,1.0310746655157532,0.9953416149068323,0.9253246753246753,0.00617848918737476
9551,0.5,61.6,56.0,5.08,5.14,3.15,5.0,1.0,4.0,1.0561070349589987,0.9883268482490273,0.9090909090909091,0.006079006661132339
9552,2.17,62.0,56.0,8.25,8.29,5.13,5.0,3.0,2.0,1.048769961156668,0.9951749095295538,0.9032258064516129,0.0061849171958583
9553,0.31,61.5,56.0,4.33,4.35,2.67,5.0,7.0,3.0,1.0548122572291756,0.9954022988505749,0.9105691056910569,0.006164151146179166
9554,0.33,61.9,54.0,4.42,4.46,2.75,5.0,4.0,8.0,1.0358221838584376,0.9910313901345291,0.8723747980613894,0.006087291763894244
9555,2.05,62.5,56.0,8.08,8.17,5.08,3.0,6.0,2.0,1.0051791109192922,0.988984088127295,0.896,0.006113032876355996
9556,0.73,62.2,60.0,5.72,5.75,3.57,5.0,5.0,2.0,1.0699179974104445,0.9947826086956522,0.9646302250803858,0.00621714176701389
9557,1.56,62.3,54.0,7.41,7.45,4.63,5.0,4.0,6.0,1.048769961156668,0.9946308724832215,0.8667736757624398,0.0061033619606439965
9558,2.0,63.1,60.0,7.95,7.99,5.03,3.0,2.0,4.0,1.0561070349589987,0.9949937421777222,0.9508716323296355,0.006259621919149064
9559,1.23,61.9,56.0,6.89,6.93,4.28,5.0,5.0,2.0,1.0017263703064307,0.9942279942279942,0.9046849757673667,0.00601878577544245
9560,0.58,61.8,55.0,5.36,5.38,3.32,5.0,2.0,4.0,1.0358221838584376,0.996282527881041,0.8899676375404532,0.006058189368470943
9561,0.32,60.6,57.0,4.4,4.44,2.68,5.0,3.0,3.0,1.0561070349589987,0.990990990990991,0.9405940594059405,0.0061119464104538715
9562,0.3,61.6,57.0,4.33,4.34,2.67,5.0,5.0,7.0,1.0,0.9976958525345623,0.9253246753246753,0.005979052509115365
9563,1.29,66.0,58.0,6.82,6.75,4.48,1.0,4.0,1.0,1.0548122572291756,1.0103703703703704,0.8787878787878788,0.006254945771074803
9564,0.92,62.0,55.0,6.24,6.27,3.88,5.0,1.0,5.0,1.0017263703064307,0.9952153110047848,0.8870967741935484,0.006060437422347352
9565,1.15,62.5,58.0,6.65,6.69,4.17,5.0,3.0,2.0,1.0548122572291756,0.9940209267563528,0.928,0.006198891320201871
9566,1.64,61.8,55.0,7.6,7.58,4.69,5.0,5.0,3.0,1.0699179974104445,1.0026385224274406,0.8899676375404532,0.00606999324010021
9567,0.7,61.4,56.0,5.72,5.77,3.53,5.0,3.0,3.0,1.0388433318946915,0.9913344887348354,0.9120521172638437,0.006008298387067148
9568,0.51,61.3,57.0,5.15,5.12,3.15,5.0,4.0,6.0,1.0699179974104445,1.005859375,0.9298531810766721,0.006140198797965788
9569,1.05,61.9,57.0,6.54,6.57,4.06,5.0,3.0,3.0,1.0699179974104445,0.9954337899543378,0.9208400646203554,0.006018941850762022
9570,1.34,61.7,58.0,7.04,7.1,4.36,3.0,7.0,2.0,1.0,0.9915492957746479,0.940032414910859,0.006148756592935428
9571,1.19,63.8,55.0,6.68,6.64,4.25,2.0,7.0,5.0,1.0360379801467414,1.0060240963855422,0.8620689655172414,0.006312675853113052
9572,1.17,62.2,53.0,6.76,6.79,4.21,5.0,4.0,7.0,1.0332326283987916,0.9955817378497791,0.8520900321543408,0.006054625639805746
9573,0.9,60.6,59.0,6.27,6.21,3.78,4.0,5.0,2.0,1.0358221838584376,1.0096618357487923,0.9735973597359736,0.006114931108574639
9574,1.02,60.7,57.0,6.57,6.54,3.98,5.0,2.0,2.0,1.0017263703064307,1.0045871559633028,0.9390444810543657,0.005964499160654627
9575,0.32,61.6,54.0,4.42,4.45,2.73,5.0,3.0,7.0,1.0388433318946915,0.9932584269662921,0.8766233766233766,0.00595943450181083
9576,1.41,62.5,58.0,7.08,7.12,4.44,3.0,3.0,4.0,1.0548122572291756,0.9943820224719101,0.928,0.006299743849734326
9577,2.01,62.1,60.0,7.94,8.03,4.96,3.0,4.0,3.0,1.0561070349589987,0.9887920298879205,0.966183574879227,0.006355918697263583
9578,0.34,62.0,56.0,4.48,4.52,2.79,5.0,6.0,5.0,1.0051791109192922,0.9911504424778763,0.9032258064516129,0.0060180842724376835
9579,0.56,61.6,59.0,5.27,5.34,3.27,3.0,7.0,6.0,1.0561070349589987,0.9868913857677902,0.9577922077922078,0.0060853897984481965
9580,0.39,61.4,60.0,4.7,4.72,2.89,4.0,7.0,4.0,1.0358221838584376,0.9957627118644069,0.9771986970684039,0.006083127338884473
9581,0.32,61.0,59.0,4.36,4.39,2.67,4.0,2.0,3.0,1.0358221838584376,0.9931662870159454,0.9672131147540983,0.006261634410248355
9582,1.36,61.3,57.0,7.13,7.23,4.4,5.0,5.0,7.0,1.0,0.9861687413554633,0.9298531810766721,0.005995955551628792
9583,2.18,61.9,60.0,8.29,8.24,5.12,4.0,4.0,2.0,1.0017263703064307,1.0060679611650485,0.9693053311793215,0.00623310998746882
9584,0.44,59.0,64.0,5.01,4.94,2.93,2.0,6.0,4.0,1.0699179974104445,1.0141700404858298,1.0847457627118644,0.006067648042545024
9585,0.84,61.9,61.0,6.03,6.05,3.74,2.0,6.0,3.0,1.0548122572291756,0.9966942148760332,0.9854604200323102,0.006156515781458641
9586,2.09,61.2,57.0,8.26,8.21,5.04,4.0,5.0,2.0,1.0699179974104445,1.0060901339829476,0.9313725490196078,0.006114944859698939
9587,0.7,63.2,60.0,5.55,5.62,3.53,2.0,2.0,2.0,1.0051791109192922,0.9875444839857651,0.9493670886075949,0.006357612237059376
9588,0.4,61.0,56.0,4.76,4.81,2.92,5.0,5.0,2.0,1.048769961156668,0.9896049896049897,0.9180327868852459,0.0059830841458561055
9589,1.29,62.1,57.0,6.95,6.93,4.31,5.0,3.0,2.0,1.0699179974104445,1.002886002886003,0.9178743961352657,0.006214331274005114
9590,0.76,61.2,57.0,5.88,5.91,3.61,5.0,7.0,3.0,1.0360379801467414,0.9949238578680203,0.9313725490196078,0.00605817177703747
9591,0.51,63.2,59.0,5.04,5.09,3.2,3.0,4.0,7.0,1.0699179974104445,0.9901768172888016,0.9335443037974683,0.006212578351576387
9592,0.3,62.6,57.0,4.25,4.28,2.67,5.0,5.0,8.0,1.0388433318946915,0.9929906542056074,0.9105431309904153,0.006176995632864087
9593,1.07,61.4,57.0,6.59,6.53,4.03,5.0,6.0,3.0,1.0561070349589987,1.0091883614088821,0.9283387622149837,0.006169928562779551
9594,2.0,66.1,57.0,7.84,7.7,5.14,1.0,5.0,1.0,1.0358221838584376,1.018181818181818,0.8623298033282906,0.00644555158967928
9595,0.51,62.0,61.0,5.11,5.14,3.18,3.0,6.0,5.0,1.0360379801467414,0.9941634241245138,0.9838709677419355,0.006106031451665158
9596,1.0,62.7,58.0,6.38,6.41,4.01,3.0,5.0,4.0,1.0401381096245144,0.9953198127925117,0.9250398724082934,0.006097852557071662
9597,1.7,62.3,58.0,7.63,7.59,4.74,4.0,5.0,3.0,1.0,1.005270092226614,0.9309791332263243,0.006193045430017351
9598,0.8,62.7,58.0,5.91,5.95,3.72,3.0,1.0,5.0,1.0358221838584376,0.9932773109243698,0.9250398724082934,0.006115649687635547
9599,0.3,60.2,62.0,4.31,4.3,2.59,4.0,4.0,5.0,1.0,1.0023255813953489,1.0299003322259135,0.006249938802682558
9600,0.41,63.3,56.0,4.74,4.71,2.99,3.0,3.0,3.0,1.0051791109192922,1.0063694267515924,0.8846761453396524,0.00614205101899173
9601,1.21,59.3,59.0,6.97,7.0,4.14,3.0,4.0,2.0,1.0388433318946915,0.9957142857142857,0.9949409780775718,0.005990377770054647
9602,1.5,59.3,58.0,7.31,7.37,4.35,1.0,3.0,2.0,1.0401381096245144,0.9918588873812754,0.9780775716694773,0.00640054768206406
9603,0.24,65.1,58.0,3.86,3.88,2.52,2.0,5.0,8.0,1.0310746655157532,0.9948453608247423,0.8909370199692781,0.006359041666984619
9604,1.58,62.6,59.0,7.44,7.47,4.67,4.0,4.0,4.0,1.0358221838584376,0.995983935742972,0.9424920127795527,0.006087607858926053
9605,2.4,62.0,55.0,8.6,8.57,5.32,5.0,3.0,2.0,1.0017263703064307,1.0035005834305717,0.8870967741935484,0.0061209712022587195
9606,1.75,61.6,55.0,7.72,7.77,4.77,5.0,2.0,4.0,1.0561070349589987,0.9935649935649936,0.8928571428571428,0.006116195382008268
9607,1.22,62.1,56.0,6.83,6.79,4.23,5.0,2.0,3.0,1.0561070349589987,1.0058910162002945,0.9017713365539453,0.006219120695754849
9608,0.9,63.6,59.0,6.11,6.06,3.87,2.0,5.0,4.0,1.0358221838584376,1.0082508250825084,0.9276729559748428,0.006280839708071595
9609,0.33,62.2,59.0,4.41,4.43,2.75,4.0,6.0,3.0,1.0017263703064307,0.9954853273137698,0.9485530546623794,0.006142411818000338
9610,1.17,61.1,56.0,6.8,6.86,4.17,5.0,4.0,2.0,1.0401381096245144,0.9912536443148687,0.9165302782324058,0.006014738886304778
9611,0.34,60.4,57.0,4.51,4.53,2.73,5.0,7.0,3.0,1.0358221838584376,0.9955849889624723,0.9437086092715232,0.006095951823621022
9612,0.34,59.6,62.0,4.56,4.54,2.71,4.0,4.0,4.0,1.0388433318946915,1.0044052863436121,1.0402684563758389,0.006060227539442101
9613,0.76,63.1,58.0,5.77,5.79,3.65,3.0,2.0,5.0,1.0548122572291756,0.9965457685664939,0.919175911251981,0.006232558318806758
9614,0.52,61.4,56.0,5.18,5.21,3.19,5.0,5.0,2.0,1.0358221838584376,0.9942418426103646,0.9120521172638437,0.006040114584690666
9615,1.51,60.1,58.0,7.51,7.57,4.53,3.0,6.0,4.0,1.0,0.9920739762219286,0.9650582362728786,0.005863310976528579
9616,1.12,62.5,54.0,6.65,6.69,4.17,5.0,4.0,5.0,1.0548122572291756,0.9940209267563528,0.864,0.00603718111184878
9617,0.31,61.8,56.0,4.36,4.32,2.68,5.0,7.0,4.0,1.0358221838584376,1.0092592592592593,0.9061488673139159,0.006141248396143643
9618,0.79,62.8,59.0,5.86,5.89,3.69,3.0,5.0,3.0,1.0017263703064307,0.9949066213921902,0.9394904458598726,0.006202800515752656
9619,0.76,59.4,57.0,5.99,6.03,3.57,5.0,4.0,5.0,1.0548122572291756,0.9933665008291874,0.9595959595959597,0.005893879352863525
9620,1.23,63.1,56.0,6.81,6.78,4.29,3.0,4.0,3.0,1.0358221838584376,1.0044247787610618,0.8874801901743264,0.0062097056366285635
9621,0.41,61.6,57.0,4.77,4.81,2.95,5.0,3.0,5.0,1.0358221838584376,0.9916839916839917,0.9253246753246753,0.006057569217147087
9622,1.52,61.9,56.0,7.39,7.28,4.54,4.0,4.0,4.0,1.0561070349589987,1.01510989010989,0.9046849757673667,0.006223173618093531
9623,1.21,62.0,57.0,6.79,6.75,4.19,5.0,3.0,5.0,1.0332326283987916,1.005925925925926,0.9193548387096774,0.006300830551008932
9624,0.61,60.3,60.5,5.44,5.48,3.29,2.0,3.0,6.0,1.0051791109192922,0.9927007299270073,1.0033167495854063,0.006219485775363103
9625,1.51,59.1,58.0,7.48,7.52,4.43,2.0,3.0,5.0,1.0310746655157532,0.9946808510638299,0.9813874788494078,0.006059737096981734
9626,0.23,61.6,57.0,3.96,3.99,2.45,3.0,5.0,6.0,1.0699179974104445,0.9924812030075187,0.9253246753246753,0.005941466736310989
9627,0.37,61.0,56.0,4.68,4.63,2.84,4.0,7.0,4.0,1.0358221838584376,1.0107991360691144,0.9180327868852459,0.006012520081817074
9628,0.32,63.0,57.0,4.33,4.37,2.74,3.0,2.0,6.0,1.0358221838584376,0.9908466819221968,0.9047619047619048,0.0061720591883502995
9629,0.36,60.9,57.0,4.58,4.62,2.8,5.0,6.0,3.0,1.0017263703064307,0.9913419913419913,0.9359605911330049,0.006076269332663593
9630,0.3,62.6,62.0,4.21,4.25,2.65,3.0,4.0,4.0,1.0358221838584376,0.9905882352941177,0.9904153354632588,0.006327094993422458
9631,0.52,61.5,56.0,5.18,5.2,3.19,5.0,6.0,4.0,1.0388433318946915,0.9961538461538461,0.9105691056910569,0.006051730189661225
9632,1.25,60.9,59.0,6.9,6.92,4.21,4.0,1.0,5.0,1.0401381096245144,0.9971098265895955,0.9688013136288999,0.006218315196746497
9633,0.32,63.8,55.0,4.35,4.36,2.78,2.0,7.0,3.0,1.0561070349589987,0.9977064220183485,0.8620689655172414,0.006069171869084929
9634,0.34,62.0,56.0,4.43,4.47,2.76,3.0,7.0,3.0,1.0388433318946915,0.9910514541387024,0.9032258064516129,0.006220976855843646
9635,0.51,60.7,58.0,5.19,5.17,3.14,5.0,6.0,6.0,1.0358221838584376,1.0038684719535784,0.9555189456342669,0.0060531666001649165
9636,1.34,63.2,57.0,6.98,6.95,4.4,3.0,4.0,2.0,1.0310746655157532,1.0043165467625899,0.9018987341772151,0.00627786387717125
9637,0.76,62.2,57.0,5.85,5.83,3.63,5.0,7.0,2.0,1.0388433318946915,1.0034305317324184,0.9163987138263665,0.006138786740689127
9638,0.3,62.4,58.0,4.26,4.3,2.67,3.0,1.0,5.0,1.0051791109192922,0.9906976744186047,0.9294871794871795,0.006133832872682486
9639,1.01,62.8,59.0,6.31,6.27,3.95,4.0,6.0,3.0,1.0358221838584376,1.0063795853269537,0.9394904458598726,0.006462899135612836
9640,1.01,61.5,58.0,6.44,6.47,3.97,5.0,4.0,8.0,1.0699179974104445,0.9953632148377126,0.943089430894309,0.006105773912405092
9641,0.35,61.6,55.1,4.54,4.58,2.81,5.0,6.0,5.0,1.0,0.9912663755458515,0.8944805194805194,0.0059901871834228855
9642,1.04,62.1,54.0,6.53,6.55,4.06,5.0,4.0,8.0,1.0388433318946915,0.9969465648854963,0.8695652173913043,0.005988979471563549
9643,1.17,62.4,57.0,6.74,6.69,4.19,4.0,3.0,4.0,1.0360379801467414,1.007473841554559,0.9134615384615384,0.006192782461303286
9644,0.5,60.8,58.0,5.07,5.13,3.1,3.0,7.0,3.0,1.0561070349589987,0.9883040935672516,0.9539473684210527,0.006201303489188213
9645,1.07,62.2,57.0,6.53,6.55,4.07,5.0,4.0,4.0,1.0017263703064307,0.9969465648854963,0.9163987138263665,0.006146599088160641
9646,0.3,61.4,57.0,4.33,4.36,2.67,5.0,3.0,4.0,1.0401381096245144,0.9931192660550459,0.9283387622149837,0.0059516256627432755
9647,0.3,60.4,61.0,4.3,4.34,2.61,3.0,3.0,5.0,1.0401381096245144,0.9907834101382489,1.009933774834437,0.006159175261795744
9648,1.01,60.8,56.0,6.53,6.47,3.95,5.0,6.0,3.0,1.0332326283987916,1.009273570324575,0.9210526315789475,0.006052110045696726
9649,1.03,62.2,60.0,6.4,6.43,3.99,4.0,3.0,3.0,1.0,0.995334370139969,0.9646302250803858,0.006272972477850925
9650,0.7,62.2,57.0,5.69,5.66,3.53,4.0,4.0,5.0,1.0561070349589987,1.0053003533568905,0.9163987138263665,0.0061573612899115965
9651,1.07,62.1,57.0,6.59,6.52,4.07,5.0,4.0,3.0,1.0332326283987916,1.0107361963190185,0.9178743961352657,0.006118660521594881
9652,0.5,62.8,57.0,5.04,5.12,3.19,3.0,6.0,4.0,1.0360379801467414,0.984375,0.9076433121019108,0.006074056451211623
9653,0.31,63.0,57.0,4.33,4.27,2.71,4.0,5.0,4.0,1.0310746655157532,1.0140515222482436,0.9047619047619048,0.0061869503605605
9654,1.0,57.4,59.0,6.61,6.53,3.77,2.0,2.0,6.0,1.0561070349589987,1.0122511485451762,1.0278745644599303,0.006145313018001876
9655,0.92,61.3,56.0,6.26,6.3,3.85,5.0,5.0,5.0,1.0051791109192922,0.9936507936507937,0.9135399673735727,0.006059157131726735
9656,0.24,61.9,59.0,3.98,4.0,2.47,3.0,5.0,4.0,1.0332326283987916,0.995,0.9531502423263328,0.00610339145118304
9657,0.32,63.8,54.0,4.38,4.31,2.77,2.0,5.0,7.0,1.0017263703064307,1.0162412993039445,0.8463949843260189,0.006119540714700397
9658,1.17,61.5,57.0,6.86,6.8,4.2,5.0,4.0,4.0,1.0310746655157532,1.0088235294117647,0.926829268292683,0.005971776465688315
9659,0.5,60.9,57.0,5.15,5.1,3.12,5.0,5.0,2.0,1.0,1.0098039215686276,0.9359605911330049,0.006101519522421863
9660,0.3,59.3,57.0,4.39,4.41,2.61,3.0,7.0,6.0,1.0548122572291756,0.9954648526077097,0.9612141652613828,0.005937144754654321
9661,1.09,63.6,56.0,6.53,6.56,4.16,2.0,3.0,3.0,1.0,0.9954268292682927,0.8805031446540881,0.006116685437969942
9662,1.0,63.3,60.0,6.33,6.24,3.98,3.0,4.0,3.0,1.0561070349589987,1.0144230769230769,0.9478672985781991,0.006361047347972495
9663,0.73,63.2,56.0,5.75,5.76,3.64,2.0,6.0,4.0,1.0051791109192922,0.998263888888889,0.8860759493670886,0.006055237033497903
9664,1.01,63.7,60.0,6.31,6.35,4.03,3.0,4.0,3.0,1.0358221838584376,0.9937007874015747,0.9419152276295133,0.00625479734441122
9665,0.35,62.0,55.0,4.54,4.52,2.81,5.0,6.0,4.0,1.0358221838584376,1.004424778761062,0.8870967741935484,0.006069702942494871
9666,0.32,62.1,54.0,4.41,4.44,2.75,5.0,5.0,6.0,1.0332326283987916,0.9932432432432432,0.8695652173913043,0.005942863085720229
9667,2.14,61.2,57.0,8.36,8.32,5.1,4.0,3.0,2.0,1.0051791109192922,1.0048076923076923,0.9313725490196078,0.006032731458428054
9668,0.7,61.8,57.0,5.71,5.68,3.52,5.0,6.0,3.0,1.048769961156668,1.005281690140845,0.9223300970873787,0.006131559296873423
9669,0.64,61.8,59.0,5.51,5.53,3.41,3.0,6.0,6.0,1.0401381096245144,0.996383363471971,0.9546925566343043,0.00615954829645517
9670,0.41,61.7,55.0,4.81,4.85,2.98,5.0,4.0,6.0,1.0561070349589987,0.9917525773195877,0.8914100486223663,0.005897674201832509
9671,0.7,60.5,58.0,5.77,5.84,3.51,4.0,5.0,3.0,1.048769961156668,0.9880136986301369,0.9586776859504132,0.0059183720540288524
9672,0.7,61.0,60.0,5.75,5.72,3.5,4.0,5.0,3.0,1.0310746655157532,1.0052447552447552,0.9836065573770492,0.006080875646093036
9673,0.4,62.8,57.0,4.73,4.66,2.95,5.0,5.0,6.0,1.0548122572291756,1.0150214592274678,0.9076433121019108,0.006151640081072464
9674,1.25,61.7,56.0,6.93,6.92,4.27,5.0,5.0,5.0,1.0358221838584376,1.0014450867052023,0.9076175040518638,0.006104397543527921
9675,1.04,61.9,55.0,6.5,6.52,4.03,5.0,7.0,4.0,1.0017263703064307,0.9969325153374233,0.8885298869143781,0.006089299578316005
9676,1.51,62.4,55.0,7.28,7.34,4.56,3.0,5.0,3.0,1.0388433318946915,0.9918256130790192,0.8814102564102564,0.006197045222572256
9677,0.7,60.5,60.0,5.7,5.73,3.46,3.0,5.0,6.0,1.0332326283987916,0.9947643979057591,0.9917355371900827,0.006194303258575172
9678,0.5,62.0,54.7,5.09,5.12,3.16,2.0,5.0,2.0,1.0561070349589987,0.994140625,0.8822580645161291,0.0060714885230409585
9679,1.01,62.8,60.0,6.39,6.38,4.01,4.0,6.0,3.0,1.0561070349589987,1.0015673981191222,0.9554140127388535,0.006178107549254718
9680,0.3,61.8,56.0,4.31,4.33,2.67,5.0,1.0,7.0,1.0051791109192922,0.995381062355658,0.9061488673139159,0.0060206700439815975
9681,0.74,62.1,57.0,5.75,5.81,3.59,5.0,3.0,2.0,1.0561070349589987,0.9896729776247849,0.9178743961352657,0.006170115504145338
9682,1.04,61.6,61.0,6.47,6.45,3.98,4.0,3.0,1.0,1.0401381096245144,1.0031007751937984,0.9902597402597403,0.0062616137129821985
9683,1.56,62.4,54.0,7.48,7.43,4.65,5.0,3.0,3.0,1.0548122572291756,1.0067294751009421,0.8653846153846154,0.006036444803329146
9684,1.01,60.4,57.0,6.53,6.49,3.93,4.0,6.0,2.0,1.0358221838584376,1.0061633281972264,0.9437086092715232,0.006064164103821827
9685,0.61,61.6,55.0,5.49,5.51,3.39,5.0,7.0,3.0,1.0401381096245144,0.9963702359346643,0.8928571428571428,0.005948482571838337
9686,1.13,60.6,58.0,6.81,6.72,4.1,4.0,3.0,4.0,1.0360379801467414,1.0133928571428572,0.957095709570957,0.006022519318962857
9687,1.65,60.4,60.0,7.63,7.58,4.59,4.0,7.0,3.0,1.0561070349589987,1.0065963060686016,0.9933774834437087,0.00621552067043725
9688,1.3,61.5,55.0,7.07,7.03,4.34,5.0,3.0,6.0,1.0699179974104445,1.0056899004267426,0.8943089430894309,0.0060266904317305
9689,0.74,60.9,57.0,5.83,5.86,3.56,5.0,5.0,7.0,1.0561070349589987,0.9948805460750852,0.9359605911330049,0.006084369084801041
9690,0.36,60.6,60.0,4.57,4.61,2.78,3.0,4.0,5.0,1.0,0.9913232104121475,0.9900990099009901,0.006146679650730636
9691,0.41,62.1,54.0,4.79,4.84,2.99,5.0,4.0,7.0,1.0358221838584376,0.9896694214876034,0.8695652173913043,0.005914687357416363
9692,0.5,62.2,54.0,5.08,5.11,3.17,5.0,6.0,4.0,1.0388433318946915,0.9941291585127201,0.8681672025723473,0.006076117024847283
9693,1.21,62.2,54.9,6.79,6.84,4.24,5.0,5.0,5.0,1.0401381096245144,0.9926900584795322,0.882636655948553,0.00614460029994587
9694,0.33,61.9,57.0,4.44,4.42,2.74,4.0,5.0,4.0,1.0,1.0045248868778283,0.9208400646203554,0.00613702846420751
9695,1.24,61.6,60.0,6.89,6.95,4.26,3.0,1.0,3.0,1.0401381096245144,0.9913669064748201,0.974025974025974,0.006078662898091757
9696,0.42,61.4,56.0,4.85,4.82,2.97,5.0,7.0,6.0,1.0332326283987916,1.0062240663900415,0.9120521172638437,0.00604928525534249
9697,0.41,60.7,55.0,4.83,4.86,2.94,5.0,7.0,3.0,1.0401381096245144,0.9938271604938271,0.9060955518945634,0.005940912094033567
9698,0.3,63.1,56.0,4.27,4.29,2.7,2.0,3.0,3.0,1.0699179974104445,0.9953379953379953,0.8874801901743264,0.00606557983607164
9699,1.07,59.7,61.0,6.69,6.64,3.98,4.0,6.0,5.0,1.0388433318946915,1.0075301204819278,1.0217755443886096,0.00605210575723359
9700,0.96,62.0,58.0,6.3,6.34,3.92,5.0,4.0,2.0,1.0388433318946915,0.9936908517350158,0.9354838709677419,0.006131339421753378
9701,0.33,61.4,57.0,4.44,4.48,2.74,5.0,5.0,2.0,1.0401381096245144,0.9910714285714286,0.9283387622149837,0.00605483611870473
9702,0.33,61.1,56.0,4.45,4.48,2.73,5.0,6.0,4.0,1.0360379801467414,0.9933035714285714,0.9165302782324058,0.006063358792090734
