,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
12053,1.51,62.6,57.0,7.37,7.33,4.6,2.23606797749979,1.7320508075688772,2.0,1.0548122572291756,1.005457025920873,0.9105431309904153,0.006076418161552724,3.02
12054,1.7,63.9,58.0,7.46,7.5,4.78,1.4142135623730951,2.0,2.23606797749979,1.0332326283987916,0.9946666666666667,0.9076682316118936,0.0063565421906140035,3.8013155617496426
12055,0.4,62.4,60.0,4.66,4.67,2.91,1.7320508075688772,2.6457513110645907,2.0,1.0561070349589987,0.9978586723768738,0.9615384615384616,0.006316321174951959,0.8
12056,1.31,62.7,59.0,6.96,6.92,4.35,2.0,2.0,2.449489742783178,1.0561070349589987,1.0057803468208093,0.9409888357256778,0.0062526872235930415,3.208831563045963
12057,2.0,63.7,60.0,7.88,7.81,5.0,1.4142135623730951,2.6457513110645907,2.0,1.0332326283987916,1.0089628681177978,0.9419152276295133,0.006499541782304349,4.0
12058,0.94,62.9,58.6,6.1,6.25,3.89,1.7320508075688772,2.0,2.0,1.0548122572291756,0.976,0.9316375198728141,0.006338235913860677,1.88
12059,0.93,60.6,59.0,6.3,6.34,3.83,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.048769961156668,0.9936908517350158,0.9735973597359736,0.0060793110846236184,1.3152186130069785
12060,0.41,61.2,59.0,4.78,4.82,2.94,2.0,2.449489742783178,1.7320508075688772,1.048769961156668,0.991701244813278,0.9640522875816993,0.006052873414161927,0.7101408311032396
12061,0.9,62.3,58.0,6.17,6.22,3.86,2.23606797749979,2.0,1.7320508075688772,1.0310746655157532,0.9919614147909969,0.9309791332263243,0.0060754668570997,1.5588457268119895
12062,0.9,61.2,62.0,6.22,6.07,3.76,2.0,2.6457513110645907,1.4142135623730951,1.0401381096245144,1.0247116968698518,1.0130718954248366,0.006339800455766846,1.2727922061357857
12063,0.62,57.1,60.0,5.65,5.7,3.24,1.0,2.23606797749979,2.449489742783178,1.0332326283987916,0.9912280701754387,1.0507880910683012,0.0059418731467585145,1.5186836405255704
12064,0.95,61.9,56.0,6.29,6.35,3.91,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0332326283987916,0.9905511811023623,0.9046849757673667,0.00608306528092732,1.6454482671904334
12065,0.37,63.1,56.0,4.57,4.59,2.89,1.4142135623730951,2.0,2.23606797749979,1.0358221838584376,0.9956427015250545,0.8874801901743264,0.006103444442580419,0.8273451516749222
12066,0.72,62.9,57.0,5.68,5.77,3.6,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0051791109192922,0.9844020797227037,0.9062003179650239,0.006102472721946933,1.9049409439665053
12067,0.91,62.8,57.0,6.12,6.17,3.86,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.048769961156668,0.9918962722852512,0.9076433121019108,0.0062433474046034365,1.5761662348876784
12068,0.71,58.1,58.0,5.92,5.88,3.43,2.0,2.23606797749979,2.6457513110645907,1.0310746655157532,1.0068027210884354,0.9982788296041308,0.00594655165667244,1.8784834308558593
12069,0.54,60.1,56.0,5.28,5.31,3.18,2.23606797749979,2.23606797749979,2.0,1.0699179974104445,0.9943502824858759,0.9317803660565723,0.006056729753563779,1.08
12070,0.34,62.6,58.0,4.45,4.43,2.78,2.0,2.449489742783178,2.0,1.0388433318946915,1.0045146726862304,0.926517571884984,0.0062039799261106,0.68
12071,0.37,61.0,56.0,4.62,4.66,2.83,2.23606797749979,2.449489742783178,2.0,1.0051791109192922,0.9914163090128755,0.9180327868852459,0.006072777877021193,0.74
12072,0.7,61.3,56.0,5.72,5.73,3.51,2.23606797749979,2.0,2.8284271247461903,1.048769961156668,0.9982547993019196,0.9135399673735727,0.006084715441676106,1.9798989873223332
12073,0.72,61.8,57.0,5.68,5.74,3.53,2.23606797749979,2.23606797749979,1.7320508075688772,1.0358221838584376,0.989547038327526,0.9223300970873787,0.0062560118536132145,1.2470765814495914
12074,0.9,64.0,57.0,6.11,6.14,3.92,1.4142135623730951,1.7320508075688772,2.0,1.0401381096245144,0.9951140065146581,0.890625,0.006119935725987033,1.8
12075,1.26,62.0,56.0,6.92,6.94,4.3,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9971181556195965,0.9032258064516129,0.006101498721784443,2.1823840175367852
12076,0.5,61.8,55.0,5.11,5.06,3.14,2.23606797749979,2.449489742783178,2.0,1.0017263703064307,1.0098814229249014,0.8899676375404532,0.006158414825994482,1.0
12077,0.61,61.6,54.0,5.45,5.49,3.37,2.23606797749979,2.0,2.449489742783178,1.0561070349589987,0.9927140255009107,0.8766233766233766,0.006049661672670955,1.4941887430977385
12078,1.02,61.9,55.0,6.46,6.49,4.01,2.23606797749979,2.449489742783178,1.7320508075688772,1.0358221838584376,0.9953775038520801,0.8885298869143781,0.006067064113295546,1.7666918237202547
12079,1.52,62.2,63.0,7.26,7.23,4.51,1.7320508075688772,1.4142135623730951,2.23606797749979,1.0051791109192922,1.004149377593361,1.012861736334405,0.006420844141789507,3.3988233257996807
12080,0.43,59.5,59.0,4.95,4.97,2.95,2.0,2.6457513110645907,2.449489742783178,1.0358221838584376,0.9959758551307848,0.9915966386554622,0.005924952212849085,1.0532805893967665
12081,0.41,61.6,56.0,4.79,4.82,2.96,2.23606797749979,2.23606797749979,2.8284271247461903,1.0699179974104445,0.9937759336099584,0.9090909090909091,0.005999424523493512,1.159655121145938
12082,1.02,62.6,58.0,6.42,6.4,4.01,2.23606797749979,2.0,1.4142135623730951,1.0017263703064307,1.0031249999999998,0.926517571884984,0.006190714801780596,1.4424978336205572
12083,1.22,62.9,53.8,6.79,6.83,4.29,1.7320508075688772,1.4142135623730951,2.23606797749979,1.0401381096245144,0.9941434846266471,0.8553259141494436,0.006132139986723314,2.7280029325497437
12084,0.51,61.4,58.0,5.09,5.14,3.14,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0561070349589987,0.9902723735408561,0.9446254071661238,0.006208113190799274,0.8833459118601273
12085,1.03,62.2,57.0,6.51,6.47,4.04,2.0,2.23606797749979,2.23606797749979,1.0388433318946915,1.0061823802163834,0.9163987138263665,0.0060529988354500385,2.3031500168247834
12086,0.7,61.1,56.0,5.73,5.76,3.51,2.23606797749979,2.449489742783178,2.0,1.0360379801467414,0.9947916666666667,0.9165302782324058,0.006042460473331133,1.4
12087,1.01,61.2,61.0,6.41,6.33,3.9,2.0,2.449489742783178,2.23606797749979,1.0699179974104445,1.0126382306477093,0.9967320261437908,0.006382561779564391,2.258428657274788
12088,0.35,62.1,56.0,4.56,4.52,2.82,2.23606797749979,2.23606797749979,2.449489742783178,1.048769961156668,1.008849557522124,0.9017713365539453,0.006021652071558424,0.8573214099741122
12089,1.01,62.1,60.0,6.37,6.35,3.95,2.0,2.0,2.0,1.0388433318946915,1.0031496062992127,0.966183574879227,0.006321368682719083,2.02
12090,2.11,61.8,56.2,8.2,8.23,5.07,2.23606797749979,1.0,2.23606797749979,1.0017263703064307,0.9963547995139731,0.9093851132686085,0.0061668134134446224,4.718103432524556
12091,0.5,57.8,60.0,5.2,5.29,3.03,1.4142135623730951,2.449489742783178,2.0,1.0561070349589987,0.9829867674858224,1.0380622837370244,0.005998854938569325,1.0
12092,1.07,62.4,56.0,6.52,6.56,4.08,2.23606797749979,1.0,1.7320508075688772,1.0388433318946915,0.9939024390243902,0.8974358974358975,0.0061315769012977046,1.8532943640986987
12093,1.51,62.2,61.0,7.35,7.27,4.55,2.0,1.4142135623730951,1.7320508075688772,1.0358221838584376,1.0110041265474552,0.9807073954983923,0.0062107464628307915,2.6153967194290044
12094,1.6,62.7,56.0,7.51,7.39,4.67,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0310746655157532,1.0162381596752368,0.8931419457735247,0.0061733191054275695,2.7712812921102037
12095,1.5,61.1,64.0,7.35,7.26,4.46,1.4142135623730951,2.6457513110645907,1.4142135623730951,1.0310746655157532,1.012396694214876,1.0474631751227497,0.006302784242333483,2.121320343559643
12096,0.24,62.1,56.0,3.96,3.99,2.46,2.23606797749979,2.23606797749979,2.449489742783178,1.0358221838584376,0.9924812030075187,0.9017713365539453,0.006174588973048536,0.5878775382679626
12097,0.6,61.0,57.0,5.43,5.46,3.32,2.23606797749979,2.23606797749979,2.449489742783178,1.0358221838584376,0.9945054945054944,0.9344262295081968,0.0060956594272177055,1.4696938456699067
12098,0.33,62.7,55.0,4.41,4.46,2.78,2.23606797749979,2.0,2.449489742783178,1.048769961156668,0.9887892376681615,0.8771929824561403,0.006035255990320766,0.8083316151184488
12099,0.38,58.9,61.0,4.75,4.79,2.81,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0051791109192922,0.9916492693110647,1.035653650254669,0.005943580561519773,0.6581793068761733
12100,1.05,60.2,57.0,6.6,6.65,3.99,2.23606797749979,1.4142135623730951,2.0,1.0548122572291756,0.9924812030075187,0.946843853820598,0.005995850871197131,2.1
12101,0.39,60.4,61.0,4.7,4.67,2.83,2.0,2.0,2.0,1.0548122572291756,1.006423982869379,1.009933774834437,0.006278608924285932,0.78
12102,1.08,62.1,58.0,6.61,6.57,4.09,2.0,2.23606797749979,1.7320508075688772,1.0548122572291756,1.0060882800608828,0.9339774557165861,0.006080420554314446,1.8706148721743876
12103,0.69,61.0,60.0,5.68,5.63,3.45,2.0,2.449489742783178,2.0,1.0548122572291756,1.0088809946714032,0.9836065573770492,0.006254221599579716,1.38
12104,0.9,60.2,59.0,6.22,6.28,3.76,1.7320508075688772,2.0,2.0,1.048769961156668,0.9904458598726114,0.9800664451827242,0.006127800758997573,1.8
12105,1.7,61.0,56.0,7.62,7.67,4.66,2.23606797749979,2.0,2.6457513110645907,1.0699179974104445,0.9934810951760105,0.9180327868852459,0.0062418405375408445,4.497777228809804
12106,2.01,60.3,62.0,8.13,8.08,4.89,2.0,1.4142135623730951,2.0,1.0699179974104445,1.0061881188118813,1.0281923714759535,0.006257275717384519,4.02
12107,0.7,61.6,57.0,5.74,5.71,3.53,2.23606797749979,2.0,2.449489742783178,1.0051791109192922,1.0052539404553416,0.9253246753246753,0.006050278052628465,1.7146428199482244
12108,0.9,62.3,64.0,6.09,6.17,3.82,1.4142135623730951,1.0,2.0,1.0401381096245144,0.9870340356564019,1.027287319422151,0.0062701320878565895,1.8
12109,0.31,60.6,58.0,4.39,4.42,2.67,2.23606797749979,2.0,2.23606797749979,1.0388433318946915,0.9932126696832578,0.957095709570957,0.0059836150091145904,0.6931810730249348
12110,1.01,60.8,57.0,6.58,6.54,3.99,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0332326283987916,1.0061162079510704,0.9375,0.0058822683899919246,1.749371315644566
12111,0.37,59.3,60.0,4.71,4.67,2.78,2.0,2.0,2.0,1.0561070349589987,1.0085653104925054,1.0118043844856661,0.006050888363628169,0.74
12112,0.28,61.6,56.0,4.18,4.2,2.58,2.23606797749979,2.0,2.449489742783178,1.0401381096245144,0.9952380952380951,0.9090909090909091,0.00618176872766836,0.6858571279792899
12113,0.76,63.0,59.0,5.76,5.79,3.64,1.7320508075688772,2.449489742783178,2.0,1.0388433318946915,0.9948186528497409,0.9365079365079365,0.006260530871929835,1.52
12114,0.31,60.6,60.0,4.38,4.34,2.64,2.0,1.7320508075688772,2.449489742783178,1.048769961156668,1.0092165898617511,0.9900990099009901,0.006177232204629465,0.7593418202627852
12115,1.51,62.1,60.0,7.3,7.25,4.52,2.0,2.6457513110645907,1.4142135623730951,1.0358221838584376,1.006896551724138,0.966183574879227,0.0063121548693467555,2.135462479183374
12116,1.01,61.3,59.0,6.47,6.41,3.95,2.0,1.7320508075688772,1.4142135623730951,1.0332326283987916,1.0093603744149766,0.9624796084828712,0.006165410077753452,1.4283556979968262
12117,2.51,62.3,57.0,8.76,8.69,5.44,2.0,1.4142135623730951,1.4142135623730951,1.0051791109192922,1.0080552359033372,0.9149277688603532,0.006061092879858881,3.5496760415564683
12118,1.03,63.0,60.0,6.35,6.39,4.01,1.7320508075688772,2.0,1.4142135623730951,1.0310746655157532,0.9937402190923318,0.9523809523809523,0.00633021220069735,1.456639969244288
12119,1.0,63.5,56.0,6.28,6.35,4.01,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0017263703064307,0.988976377952756,0.8818897637795275,0.006253487100744553,1.7320508075688772
12120,0.9,63.4,60.0,6.08,6.03,3.84,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.0051791109192922,1.0082918739635158,0.9463722397476341,0.006392789342759884,1.2727922061357857
12121,0.85,61.4,60.0,6.05,6.13,3.74,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0358221838584376,0.9869494290375204,0.9771986970684039,0.006128179452704548,1.2020815280171309
12122,0.4,63.5,55.0,4.69,4.66,2.97,1.7320508075688772,2.6457513110645907,2.0,1.0051791109192922,1.0064377682403434,0.8661417322834646,0.00616232760233785,0.8
12123,0.25,61.7,56.0,4.05,4.07,2.5,2.23606797749979,2.449489742783178,2.449489742783178,1.0561070349589987,0.9950859950859949,0.9076175040518638,0.006066672733339401,0.6123724356957945
12124,0.3,59.3,59.0,4.38,4.36,2.59,2.0,1.7320508075688772,1.7320508075688772,1.0561070349589987,1.0045871559633026,0.9949409780775718,0.006065420166211921,0.5196152422706631
12125,0.91,62.3,57.0,6.18,6.24,3.87,2.23606797749979,2.0,2.0,1.0548122572291756,0.9903846153846153,0.9149277688603532,0.00609757797234278,1.82
12126,0.9,64.5,58.0,6.0,5.96,3.86,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.0358221838584376,1.0067114093959733,0.8992248062015504,0.006520151615258894,1.2727922061357857
12127,0.65,60.7,58.0,5.65,5.62,3.42,2.0,1.4142135623730951,1.4142135623730951,1.0401381096245144,1.005338078291815,0.9555189456342669,0.005985528281805302,0.9192388155425119
12128,0.37,62.0,57.0,4.63,4.6,2.86,2.23606797749979,2.449489742783178,2.0,1.0310746655157532,1.0065217391304349,0.9193548387096774,0.006074308825740886,0.74
12129,0.3,62.6,54.0,4.28,4.31,2.69,2.23606797749979,2.449489742783178,2.6457513110645907,1.0561070349589987,0.9930394431554526,0.8626198083067093,0.006045718692064382,0.7937253933193772
12130,0.4,62.1,56.0,4.73,4.7,2.93,2.23606797749979,2.449489742783178,2.449489742783178,1.0548122572291756,1.0063829787234042,0.9017713365539453,0.006140919046874096,0.9797958971132712
12131,0.32,60.4,57.0,4.41,4.43,2.67,2.23606797749979,2.23606797749979,2.6457513110645907,1.0,0.9954853273137698,0.9437086092715232,0.0061347433887643825,0.846640419540669
12132,0.38,62.1,53.9,4.65,4.67,2.9,2.23606797749979,2.6457513110645907,2.23606797749979,1.0332326283987916,0.9957173447537474,0.8679549114331723,0.006034145322862503,0.8497058314499202
12133,1.3,62.1,57.0,6.98,7.04,4.35,2.23606797749979,1.4142135623730951,2.23606797749979,1.0699179974104445,0.9914772727272728,0.9178743961352657,0.006081714287425186,2.906888370749727
12134,1.05,59.8,59.0,6.65,6.62,3.97,2.0,2.449489742783178,2.8284271247461903,1.0358221838584376,1.0045317220543808,0.9866220735785953,0.0060078510597649,2.9698484809835
12135,0.81,61.9,56.0,5.97,6.02,3.71,2.23606797749979,2.449489742783178,1.7320508075688772,1.0401381096245144,0.9916943521594684,0.9046849757673667,0.006074916135782746,1.4029611541307907
12136,1.11,60.8,57.0,6.83,6.77,4.14,2.23606797749979,2.0,1.7320508075688772,1.0017263703064307,1.0088626292466767,0.9375,0.00579846800714083,1.922576396401454
12137,1.02,60.7,62.0,6.44,6.47,3.92,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0401381096245144,0.9953632148377126,1.0214168039538714,0.006244877975574152,1.4424978336205572
12138,1.0,62.1,59.0,6.34,6.45,3.97,1.7320508075688772,2.0,2.449489742783178,1.0401381096245144,0.9829457364341084,0.9500805152979066,0.006159713612739174,2.449489742783178
12139,0.24,61.0,57.0,4.03,4.07,2.47,2.23606797749979,2.6457513110645907,2.449489742783178,1.0,0.9901719901719902,0.9344262295081968,0.005923997043234342,0.5878775382679626
12140,0.43,62.0,59.0,4.83,4.78,2.98,2.0,1.7320508075688772,1.0,1.0017263703064307,1.010460251046025,0.9516129032258065,0.006249958939223248,0.43
12141,0.31,62.1,55.0,4.34,4.36,2.7,2.23606797749979,2.449489742783178,2.6457513110645907,1.0,0.9954128440366972,0.8856682769726247,0.006067666618125334,0.8201829064300231
12142,0.3,61.8,56.0,4.34,4.3,2.67,2.23606797749979,2.449489742783178,2.0,1.0401381096245144,1.0093023255813953,0.9061488673139159,0.006020766828946401,0.6
12143,0.36,61.9,56.0,4.59,4.55,2.83,2.0,2.0,1.4142135623730951,1.0388433318946915,1.0087912087912088,0.9046849757673667,0.006091047454589337,0.5091168824543142
12144,0.34,61.3,56.0,4.48,4.53,2.76,1.7320508075688772,1.7320508075688772,2.23606797749979,1.0401381096245144,0.9889624724061811,0.9135399673735727,0.006070068876000347,0.7602631123499286
12145,2.04,62.5,58.0,8.22,8.09,5.1,2.0,1.4142135623730951,2.0,1.0051791109192922,1.016069221260816,0.928,0.006015055684377998,4.08
12146,1.5,57.2,62.0,7.64,7.61,4.36,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0310746655157532,1.0039421813403415,1.083916083916084,0.005917343142594588,3.3541019662496847
12147,1.19,60.5,59.0,6.97,7.0,4.17,1.7320508075688772,1.7320508075688772,2.0,1.0017263703064307,0.9957142857142857,0.9752066115702479,0.0058489793531028835,2.38
12148,1.51,61.4,58.0,7.31,7.34,4.5,1.7320508075688772,2.23606797749979,2.449489742783178,1.048769961156668,0.9959128065395095,0.9446254071661238,0.006253900922471095,3.6987295116025987
12149,0.32,62.0,58.0,4.4,4.37,2.72,2.0,1.4142135623730951,2.23606797749979,1.0051791109192922,1.0068649885583525,0.9354838709677419,0.006118528126873799,0.7155417527999327
12150,0.56,57.3,60.0,5.5,5.57,3.17,1.0,2.449489742783178,2.449489742783178,1.0358221838584376,0.9874326750448833,1.0471204188481675,0.005766481195350363,1.3717142559585798
12151,0.4,62.3,62.0,4.69,4.72,2.93,1.4142135623730951,1.4142135623730951,2.8284271247461903,1.048769961156668,0.9936440677966103,0.9951845906902087,0.006167050853377995,1.1313708498984762
12152,0.26,61.2,57.0,4.13,4.16,2.53,2.23606797749979,1.7320508075688772,2.8284271247461903,1.0388433318946915,0.9927884615384615,0.9313725490196078,0.005981490874637522,0.7353910524340095
12153,0.35,61.4,58.0,4.55,4.51,2.78,2.0,2.449489742783178,2.0,1.0699179974104445,1.0088691796008868,0.9446254071661238,0.006135293027730298,0.7
12154,0.4,62.3,57.0,4.72,4.75,2.95,2.23606797749979,2.6457513110645907,2.0,1.0548122572291756,0.9936842105263157,0.9149277688603532,0.006047868882202634,0.8
12155,0.57,62.6,56.0,5.4,5.34,3.36,2.0,2.6457513110645907,1.7320508075688772,1.0358221838584376,1.0112359550561798,0.8945686900958466,0.005883023205120583,0.9872689603142599
12156,1.07,59.0,59.0,6.63,6.72,3.94,1.7320508075688772,2.6457513110645907,2.8284271247461903,1.0561070349589987,0.9866071428571429,1.0,0.006095435701288196,3.026417023478424
12157,1.01,61.8,58.0,6.36,6.39,3.94,1.7320508075688772,2.0,1.4142135623730951,1.0017263703064307,0.995305164319249,0.9385113268608415,0.00630764406022024,1.4283556979968262
12158,2.535418909822108,58.9,63.0,9.08,9.01,5.33,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0358221838584376,1.0077691453940067,1.069609507640068,0.005814493328642454,3.5856238085676324
12159,1.01,61.6,57.0,6.44,6.41,3.96,2.23606797749979,2.0,2.0,1.0358221838584376,1.0046801872074884,0.9253246753246753,0.00617848918737476,2.02
12160,1.04,61.5,57.0,6.49,6.52,4.0,2.23606797749979,1.4142135623730951,2.0,1.0548122572291756,0.9953987730061351,0.926829268292683,0.006144422282511084,2.08
12161,1.06,61.9,58.0,6.57,6.49,4.04,1.7320508075688772,1.7320508075688772,2.23606797749979,1.0548122572291756,1.012326656394453,0.9369951534733442,0.0061533898920423736,2.3702320561497774
12162,0.7,62.2,56.0,5.69,5.75,3.56,1.7320508075688772,1.7320508075688772,2.0,1.0388433318946915,0.9895652173913044,0.9003215434083601,0.006009909482177613,1.4
12163,0.4,58.7,57.0,4.88,4.94,2.88,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0561070349589987,0.9878542510121456,0.9710391822827938,0.005761303216005546,0.5656854249492381
12164,1.23,58.5,62.0,6.98,7.0,4.09,1.7320508075688772,1.7320508075688772,2.0,1.0358221838584376,0.9971428571428572,1.0598290598290598,0.006155004018266851,2.46
12165,0.7,61.5,57.0,5.7,5.74,3.52,2.23606797749979,1.0,2.0,1.0358221838584376,0.9930313588850174,0.926829268292683,0.006078111020344652,1.4
12166,1.02,63.3,60.0,6.42,6.38,4.05,1.7320508075688772,1.7320508075688772,2.0,1.0358221838584376,1.006269592476489,0.9478672985781991,0.006148786898598909,2.04
12167,0.71,61.9,56.0,5.76,5.71,3.55,2.23606797749979,2.449489742783178,1.7320508075688772,1.0561070349589987,1.0087565674255692,0.9046849757673667,0.006080949601089706,1.2297560733739028
12168,1.04,63.7,58.0,6.39,6.43,4.08,1.4142135623730951,2.6457513110645907,1.7320508075688772,1.0561070349589987,0.9937791601866252,0.9105180533751962,0.006203850806550714,1.8013328398716324
12169,2.14,62.3,58.0,8.28,8.22,5.14,2.0,1.7320508075688772,1.7320508075688772,1.0358221838584376,1.0072992700729926,0.9309791332263243,0.006117141125853079,3.7065887281973975
12170,1.0,63.1,57.0,6.36,6.39,4.02,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0358221838584376,0.995305164319249,0.9033280507131537,0.0061209097082084,1.7320508075688772
12171,0.32,61.9,56.0,4.39,4.43,2.73,2.23606797749979,2.449489742783178,1.7320508075688772,1.0561070349589987,0.9909706546275395,0.9046849757673667,0.006027248323252478,0.5542562584220407
12172,0.6,63.1,54.0,5.41,5.33,3.39,1.7320508075688772,2.6457513110645907,2.0,1.0,1.0150093808630394,0.8557844690966719,0.006138002741170644,1.2
12173,0.71,61.7,57.0,5.72,5.76,3.54,2.23606797749979,2.449489742783178,1.4142135623730951,1.0388433318946915,0.9930555555555556,0.9238249594813613,0.006087466362890092,1.0040916292848976
12174,0.55,63.6,61.0,5.22,5.16,3.3,1.4142135623730951,2.0,1.7320508075688772,1.0332326283987916,1.0116279069767442,0.9591194968553459,0.0061876899620818375,0.9526279441628825
12175,0.31,61.6,55.0,4.36,4.37,2.69,2.23606797749979,2.6457513110645907,2.0,1.0310746655157532,0.9977116704805492,0.8928571428571428,0.006048413688395249,0.62
12176,0.7,59.5,58.0,5.78,5.81,3.45,1.7320508075688772,1.4142135623730951,2.6457513110645907,1.0561070349589987,0.9948364888123925,0.9747899159663865,0.00604192004968875,1.8520259177452134
12177,0.54,61.1,57.0,5.19,5.29,3.2,2.23606797749979,2.6457513110645907,2.0,1.0332326283987916,0.9810964083175804,0.9328968903436988,0.0061463990296884725,1.08
12178,1.19,61.5,57.0,6.79,6.83,4.19,2.23606797749979,1.7320508075688772,1.0,1.0332326283987916,0.9941434846266471,0.926829268292683,0.006124102634340386,1.19
12179,0.51,61.0,57.0,5.15,5.18,3.15,2.23606797749979,2.6457513110645907,2.0,1.0561070349589987,0.9942084942084943,0.9344262295081968,0.006069076804166957,1.02
12180,1.16,62.7,57.0,6.67,6.76,4.21,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0332326283987916,0.9866863905325444,0.9090909090909091,0.006110874484471352,2.0091789367798976
12181,0.32,61.9,59.0,4.39,4.34,2.7,2.0,2.23606797749979,2.6457513110645907,1.0360379801467414,1.0115207373271888,0.9531502423263328,0.006220595536489431,0.846640419540669
12182,0.42,62.3,55.0,4.83,4.77,2.99,2.23606797749979,2.449489742783178,2.0,1.0561070349589987,1.0125786163522013,0.882825040128411,0.006096949421841528,0.84
12183,1.72,63.4,62.0,7.53,7.59,4.79,1.4142135623730951,2.6457513110645907,1.4142135623730951,1.0548122572291756,0.9920948616600791,0.9779179810725552,0.006282842623781853,2.4324473272817237
12184,0.71,59.9,59.0,5.82,5.79,3.48,2.0,2.0,1.4142135623730951,1.0401381096245144,1.005181347150259,0.984974958263773,0.006054489863010259,1.0040916292848976
12185,1.73,61.2,58.0,7.76,7.69,4.73,2.0,2.23606797749979,2.0,1.0358221838584376,1.0091027308192457,0.9477124183006536,0.0061291027398889,3.46
12186,0.9,61.6,57.0,6.24,6.16,3.82,2.23606797749979,2.0,2.6457513110645907,1.0310746655157532,1.012987012987013,0.9253246753246753,0.006129341862326156,2.381176179958132
12187,0.35,62.3,56.0,4.5,4.52,2.81,2.23606797749979,2.449489742783178,2.23606797749979,1.0548122572291756,0.9955752212389382,0.8988764044943821,0.006123655857539271,0.7826237921249264
12188,1.0,60.3,56.0,6.52,6.54,3.94,2.23606797749979,1.7320508075688772,1.7320508075688772,1.048769961156668,0.9969418960244648,0.9286898839137645,0.00595221258979627,1.7320508075688772
12189,0.34,60.2,58.0,4.52,4.55,2.73,2.0,2.0,2.0,1.0548122572291756,0.9934065934065933,0.9634551495016611,0.006055729093753018,0.68
12190,1.6,60.0,60.0,7.55,7.59,4.54,1.7320508075688772,1.4142135623730951,2.0,1.0401381096245144,0.994729907773386,1.0,0.0061500040570808025,3.2
12191,1.02,66.4,60.0,6.29,6.21,4.15,1.0,2.6457513110645907,1.7320508075688772,1.0017263703064307,1.0128824476650564,0.9036144578313252,0.006292305925621798,1.7666918237202547
12192,1.11,62.5,56.0,6.65,6.63,4.15,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0358221838584376,1.0030165912518854,0.896,0.006066521042834967,1.922576396401454
12193,0.77,61.4,56.0,5.86,5.9,3.61,2.23606797749979,1.4142135623730951,2.23606797749979,1.0548122572291756,0.9932203389830508,0.9120521172638437,0.006169271675014946,1.7217723426748381
12194,0.5,62.5,57.0,5.04,5.07,3.16,2.23606797749979,2.0,2.0,1.0360379801467414,0.9940828402366864,0.912,0.006192192170770553,1.0
12195,1.21,57.2,62.0,7.01,6.95,3.99,1.4142135623730951,2.449489742783178,1.0,1.0561070349589987,1.0086330935251797,1.083916083916084,0.0062245742539108265,1.21
12196,1.21,58.9,61.0,6.91,6.98,4.09,1.7320508075688772,2.0,1.4142135623730951,1.0561070349589987,0.989971346704871,1.035653650254669,0.0061337856099584935,1.711198410471445
12197,0.53,59.6,58.0,5.36,5.32,3.18,2.0,2.449489742783178,2.0,1.0358221838584376,1.0075187969924813,0.9731543624161073,0.005844835970523323,1.06
12198,1.01,58.8,58.0,6.52,6.57,3.85,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0401381096245144,0.9923896499238964,0.9863945578231293,0.006124176222503813,1.749371315644566
12199,0.33,62.8,55.0,4.41,4.45,2.78,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0401381096245144,0.9910112359550561,0.8757961783439491,0.006048818363332723,0.5715767664977295
12200,0.56,61.3,54.0,5.34,5.37,3.28,2.23606797749979,2.23606797749979,2.0,1.0051791109192922,0.994413407821229,0.8809135399673736,0.0059538603044055685,1.12
12201,1.11,62.2,56.0,6.66,6.59,4.12,2.23606797749979,2.449489742783178,2.0,1.0051791109192922,1.0106221547799696,0.9003215434083601,0.0061385545422848195,2.22
12202,0.72,63.1,59.0,5.67,5.7,3.59,1.7320508075688772,2.6457513110645907,2.0,1.0699179974104445,0.9947368421052631,0.9350237717908082,0.006205547914974685,1.44
12203,0.38,62.4,54.1,4.62,4.67,2.9,2.23606797749979,2.6457513110645907,2.23606797749979,1.0017263703064307,0.9892933618843683,0.8669871794871795,0.006073328084699273,0.8497058314499202
12204,0.4,61.5,55.0,4.77,4.79,2.94,2.23606797749979,2.449489742783178,2.449489742783178,1.0548122572291756,0.9958246346555323,0.8943089430894309,0.005954684671013052,0.9797958971132712
