,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc,colcut,colcla,ccc
11985,0.51,61.6,55.0,5.16,5.19,3.19,2.23606797749979,1.7320508075688772,2.0,1.0310746655157532,0.9327991149355249,0.8928571428571428,0.005969836453169864,1.02,3.872983346207417,3.4641016151377544,7.745966692414834
11986,0.3,62.6,58.0,4.28,4.25,2.67,2.0,2.0,2.449489742783178,1.0561070349589987,1.0880730849974174,0.926517571884984,0.006176995632864087,0.7348469228349533,4.0,4.898979485566356,9.797958971132712
11987,0.6,61.3,56.0,5.49,5.44,3.35,2.23606797749979,2.449489742783178,1.7320508075688772,1.0358221838584376,1.1160440514918637,0.9135399673735727,0.005997015884895675,1.0392304845413263,5.477225575051661,4.242640687119285,9.486832980505138
11988,0.41,60.7,58.0,4.83,4.79,2.92,2.0,2.449489742783178,2.23606797749979,1.0548122572291756,1.1049418121549421,0.9555189456342669,0.00606901709929285,0.9167878707749137,4.898979485566356,5.477225575051661,10.954451150103322
11989,0.73,62.5,58.0,5.71,5.75,3.58,2.23606797749979,1.7320508075688772,2.0,1.0360379801467414,0.9196427737950552,0.928,0.006210633199577846,1.46,3.872983346207417,3.4641016151377544,7.745966692414834
11990,0.41,59.3,61.0,4.84,4.8,2.86,2.0,2.449489742783178,1.7320508075688772,1.0561070349589987,1.1047130674412968,1.0286677908937605,0.006170654414456068,0.7101408311032396,4.898979485566356,4.242640687119285,8.48528137423857
11991,0.43,60.6,61.0,4.96,4.98,3.01,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0360379801467414,0.9528576054990081,1.0066006600660067,0.005783502674291637,0.7447818472546172,3.4641016151377544,4.242640687119285,6.0
11992,0.34,59.9,59.0,4.55,4.57,2.73,2.0,2.449489742783178,1.4142135623730951,1.0699179974104445,0.9487293999705358,0.984974958263773,0.005989473852027054,0.4808326112068524,4.898979485566356,3.4641016151377544,6.928203230275509
11993,0.3,62.5,59.0,4.27,4.31,2.68,2.0,2.0,1.4142135623730951,1.0051791109192922,0.8941435712157044,0.944,0.006082488766251498,0.4242640687119285,4.0,2.8284271247461903,5.656854249492381
11994,1.07,62.0,58.0,6.57,6.59,4.08,1.7320508075688772,2.23606797749979,2.23606797749979,1.0017263703064307,0.964182977002437,0.9354838709677419,0.006057212786330109,2.3925927359247754,3.872983346207417,5.000000000000001,8.660254037844387
11995,0.43,61.1,58.0,4.84,4.88,2.97,2.0,2.0,2.0,1.0561070349589987,0.9059546860039183,0.9492635024549918,0.006129807308509381,0.86,4.0,4.0,8.0
11996,0.31,61.1,56.0,4.35,4.39,2.67,2.23606797749979,2.23606797749979,2.0,1.0017263703064307,0.8959769571200539,0.9165302782324058,0.006079903066732527,0.62,5.000000000000001,4.47213595499958,10.000000000000002
11997,1.71,62.1,54.0,7.72,7.67,4.78,2.23606797749979,2.23606797749979,1.4142135623730951,1.0401381096245144,1.0810934513362078,0.8695652173913043,0.006041649819532033,2.4183051916579927,5.000000000000001,3.1622776601683795,7.071067811865476
11998,1.54,61.6,58.0,7.42,7.39,4.56,2.0,1.4142135623730951,2.23606797749979,1.048769961156668,1.0498170035321286,0.9415584415584415,0.006158962140971702,3.4435446853496763,2.8284271247461903,3.1622776601683795,6.324555320336759
11999,0.91,59.6,59.0,6.32,6.29,3.76,2.0,2.449489742783178,1.0,1.0,1.05875919250219,0.9899328859060402,0.006088156723444504,0.91,4.898979485566356,2.449489742783178,4.898979485566356
12000,1.08,62.5,60.0,6.51,6.57,4.09,1.7320508075688772,1.0,1.4142135623730951,1.0,0.8957512607551974,0.96,0.0061738217917079105,1.5273506473629428,1.7320508075688772,1.4142135623730951,2.4494897427831783
12001,0.73,61.0,56.0,5.82,5.86,3.56,2.23606797749979,1.4142135623730951,2.23606797749979,1.0051791109192922,0.921094997373076,0.9180327868852459,0.006012460849819995,1.6323296235748466,3.1622776601683795,3.1622776601683795,7.071067811865476
12002,1.01,64.1,56.0,6.37,6.3,4.06,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.0332326283987916,1.1417909452090846,0.8736349453978159,0.006198910391129152,1.4283556979968262,2.4494897427831783,2.4494897427831783,3.4641016151377553
12003,0.51,61.6,59.0,5.1,5.12,3.15,1.7320508075688772,2.449489742783178,2.23606797749979,1.0051791109192922,0.9541190815903937,0.9577922077922078,0.006200396825396826,1.140394668524893,4.242640687119285,5.477225575051661,9.486832980505138
12004,0.36,57.7,54.0,4.74,4.79,2.75,1.4142135623730951,2.449489742783178,2.8284271247461903,1.0051791109192922,0.8816859883986436,0.9358752166377816,0.005765751914109515,1.0182337649086284,3.4641016151377544,6.928203230275509,9.797958971132713
12005,0.9,62.1,61.0,6.08,6.12,3.79,1.7320508075688772,1.4142135623730951,2.0,1.0401381096245144,0.9243275243607844,0.9822866344605475,0.006381875066371501,1.8,2.4494897427831783,2.8284271247461903,4.898979485566357
12006,0.35,58.9,59.0,4.59,4.64,2.72,1.7320508075688772,2.449489742783178,2.0,1.0561070349589987,0.8780848007716983,1.00169779286927,0.006041829623442795,0.7,4.242640687119285,4.898979485566356,8.48528137423857
12007,2.1,59.4,60.0,8.39,8.47,5.01,1.7320508075688772,1.4142135623730951,2.0,1.0699179974104445,0.8923651597827778,1.0101010101010102,0.005898426848270578,4.2,2.4494897427831783,2.8284271247461903,4.898979485566357
12008,1.22,61.8,58.0,6.86,6.8,4.22,2.0,2.6457513110645907,1.4142135623730951,1.0360379801467414,1.1111749340673545,0.9385113268608415,0.006197468831811668,1.725340546095176,5.291502622129181,3.7416573867739418,7.4833147735478835
12009,0.3,61.3,58.0,4.32,4.29,2.64,2.0,1.7320508075688772,2.23606797749979,1.0358221838584376,1.0872200567835488,0.9461663947797717,0.006131634919513706,0.6708203932499369,3.4641016151377544,3.872983346207417,7.745966692414834
12010,1.56,61.3,56.0,7.48,7.5,4.59,2.23606797749979,2.0,2.0,1.0017263703064307,0.9684651864061256,0.9135399673735727,0.006058275954469726,3.12,4.47213595499958,4.0,8.94427190999916
12011,0.71,62.3,54.0,5.68,5.72,3.55,2.23606797749979,2.0,2.23606797749979,1.0360379801467414,0.9192373943164964,0.8667736757624398,0.006155816014970945,1.5876082640248508,4.47213595499958,4.47213595499958,10.000000000000002
12012,0.9,60.7,58.0,6.3,6.19,3.79,2.0,1.4142135623730951,2.23606797749979,1.0388433318946915,1.2353749909787657,0.9555189456342669,0.0060893663222724055,2.012461179749811,2.8284271247461903,3.1622776601683795,6.324555320336759
12013,0.7,61.9,56.0,5.69,5.72,3.53,2.23606797749979,1.4142135623730951,2.23606797749979,1.0561070349589987,0.9388470613118243,0.9046849757673667,0.006092773584073365,1.5652475842498528,3.1622776601683795,3.1622776601683795,7.071067811865476
12014,0.23,62.7,59.0,3.93,3.95,2.47,1.7320508075688772,2.449489742783178,2.449489742783178,1.0699179974104445,0.9409043080024545,0.9409888357256778,0.0059984802980566606,0.5633826408401309,4.242640687119285,5.999999999999999,10.392304845413262
12015,0.81,62.4,54.8,5.98,6.01,3.75,2.23606797749979,1.4142135623730951,2.0,1.0548122572291756,0.9417172892539153,0.8782051282051282,0.006010050139399775,1.62,3.1622776601683795,2.8284271247461903,6.324555320336759
12016,0.88,61.7,56.0,6.14,6.18,3.8,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0699179974104445,0.9250362512227303,0.9076175040518638,0.006102983970790009,1.524204710660612,3.1622776601683795,2.4494897427831783,5.477225575051662
12017,0.9,58.8,59.0,6.24,6.28,3.68,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9261884297505355,1.0034013605442178,0.006240946466991883,1.2727922061357857,4.58257569495584,3.7416573867739418,6.48074069840786
12018,1.02,64.3,57.0,6.34,6.28,4.06,1.4142135623730951,2.0,2.23606797749979,1.0358221838584376,1.1208703207357793,0.8864696734059099,0.0063099401006046964,2.280789337049786,2.8284271247461903,4.47213595499958,6.324555320336759
12019,0.27,60.2,57.0,4.19,4.21,2.53,2.23606797749979,2.6457513110645907,2.0,1.0561070349589987,0.9444590350121155,0.946843853820598,0.006049885066748271,0.54,5.916079783099617,5.291502622129181,11.832159566199234
12020,0.71,64.2,58.0,5.65,5.6,3.61,1.4142135623730951,2.6457513110645907,2.23606797749979,1.0561070349589987,1.1125641196156402,0.9034267912772586,0.006216052473988884,1.5876082640248508,3.7416573867739418,5.916079783099617,8.366600265340757
12021,0.34,62.4,55.0,4.44,4.47,2.78,2.23606797749979,2.449489742783178,2.23606797749979,1.0561070349589987,0.9223704134348243,0.8814102564102564,0.0061623112175958495,0.7602631123499286,5.477225575051661,5.477225575051661,12.247448713915892
12022,0.8,61.2,53.0,6.05,5.98,3.68,2.0,1.7320508075688772,2.0,1.0561070349589987,1.1498740894687727,0.8660130718954248,0.006008770401277705,1.6,3.4641016151377544,3.4641016151377544,6.928203230275509
12023,0.59,59.1,61.0,5.61,5.53,3.29,2.0,2.449489742783178,2.0,1.0561070349589987,1.1880993531061432,1.0321489001692048,0.00578053614511936,1.18,4.898979485566356,4.898979485566356,9.797958971132712
12024,0.3,60.5,60.0,4.31,4.29,2.6,2.0,2.23606797749979,2.23606797749979,1.0388433318946915,1.057401046075293,0.9917355371900827,0.006240413165274846,0.6708203932499369,4.47213595499958,5.000000000000001,10.000000000000002
12025,0.31,60.9,57.0,4.39,4.44,2.69,2.23606797749979,1.4142135623730951,2.8284271247461903,1.0358221838584376,0.8729283565788376,0.9359605911330049,0.005912374340112271,0.8768124086713189,3.1622776601683795,4.000000000000001,8.944271909999161
12026,1.09,59.8,60.0,6.72,6.66,4.0,2.0,1.7320508075688772,1.7320508075688772,1.0548122572291756,1.1136289864889155,1.0033444816053512,0.006088677963677964,1.8879353802500762,3.4641016151377544,2.9999999999999996,5.999999999999999
12027,0.5,59.0,60.0,5.19,5.22,3.07,1.7320508075688772,2.449489742783178,2.23606797749979,1.0699179974104445,0.9331732009654472,1.0169491525423728,0.0060116511088742965,1.118033988749895,4.242640687119285,5.477225575051661,9.486832980505138
12028,0.71,60.8,63.0,5.76,5.68,3.48,1.7320508075688772,2.0,2.23606797749979,1.0358221838584376,1.1827413283072055,1.036184210526316,0.0062360312899106,1.5876082640248508,3.4641016151377544,4.47213595499958,7.745966692414834
12029,0.7,62.5,56.0,5.64,5.69,3.54,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0310746655157532,0.8995018296318894,0.896,0.006161740548752641,1.212435565298214,3.872983346207417,2.9999999999999996,6.7082039324993685
12030,1.28,62.3,56.0,6.97,6.89,4.32,2.23606797749979,1.7320508075688772,2.0,1.0561070349589987,1.1485837675416553,0.8988764044943821,0.006169844560792288,2.56,3.872983346207417,3.4641016151377544,7.745966692414834
12031,1.01,59.1,56.0,6.55,6.52,3.86,1.0,2.0,2.0,1.0310746655157532,1.0566336836295427,0.9475465313028765,0.006126961810707697,2.02,2.0,4.0,4.0
12032,0.7,61.1,58.0,5.72,5.84,3.53,2.0,1.7320508075688772,1.4142135623730951,1.0017263703064307,0.7794678019389158,0.9492635024549918,0.005936281111879701,0.9899494936611666,3.4641016151377544,2.4494897427831783,4.898979485566357
12033,0.9,58.8,59.0,6.28,6.24,3.68,2.0,2.6457513110645907,1.4142135623730951,1.0388433318946915,1.079693902318932,1.0034013605442178,0.006240946466991883,1.2727922061357857,5.291502622129181,3.7416573867739418,7.4833147735478835
12034,1.5,62.9,59.0,7.34,7.29,4.6,2.0,2.23606797749979,1.7320508075688772,1.0561070349589987,1.0854813826775975,0.9379968203497615,0.006094103686542708,2.598076211353316,4.47213595499958,3.872983346207417,7.745966692414834
12035,1.08,59.4,60.0,6.7,6.63,3.96,2.0,2.0,1.7320508075688772,1.0358221838584376,1.1343192217916653,1.0101010101010102,0.006139602276564524,1.8706148721743876,4.0,3.4641016151377544,6.928203230275509
12036,0.31,62.4,57.0,4.3,4.32,2.69,1.7320508075688772,2.23606797749979,2.6457513110645907,1.0358221838584376,0.9458374488357922,0.9134615384615384,0.006203791757522198,0.8201829064300231,3.872983346207417,5.916079783099617,10.2469507659596
12037,0.32,61.9,56.0,4.4,4.35,2.71,2.23606797749979,2.23606797749979,2.23606797749979,1.0561070349589987,1.1469937049787422,0.9046849757673667,0.0061693406902721066,0.7155417527999327,5.000000000000001,5.000000000000001,11.18033988749895
12038,1.51,62.3,58.0,7.27,7.33,4.55,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0,0.9060772676102944,0.9309791332263243,0.00622769256504861,2.135462479183374,3.872983346207417,2.4494897427831783,5.477225575051662
12039,1.01,64.1,62.0,6.26,6.19,3.99,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0358221838584376,1.1444694658060302,0.967238689547582,0.006532561332051606,1.749371315644566,3.4641016151377544,4.242640687119285,6.0
12040,0.51,60.7,56.0,5.17,5.21,3.15,1.7320508075688772,2.449489742783178,1.4142135623730951,1.0358221838584376,0.9116619678165039,0.9225700164744646,0.006010787241644431,0.7212489168102786,4.242640687119285,3.4641016151377544,5.999999999999999
12041,1.56,61.7,58.0,7.46,7.41,4.59,2.0,1.0,2.0,1.0358221838584376,1.0840453076749321,0.940032414910859,0.006148297551778657,3.12,2.0,2.0,4.0
12042,0.32,62.1,55.0,4.43,4.4,2.74,2.23606797749979,2.449489742783178,2.0,1.0561070349589987,1.0849571765477628,0.8856682769726247,0.005991602768719639,0.64,5.477225575051661,4.898979485566356,10.954451150103322
12043,1.07,60.6,65.76764195815825,6.65,6.46,3.97,1.0,2.23606797749979,1.7320508075688772,1.0401381096245144,1.4160204573935968,1.0852746197715883,0.006273921892486908,1.8532943640986987,2.23606797749979,3.872983346207417,3.872983346207417
12044,1.62,59.6,59.0,7.59,7.67,4.55,1.7320508075688772,1.7320508075688772,2.0,1.0401381096245144,0.8817732980883388,0.9899328859060402,0.006115985935724046,3.24,2.9999999999999996,3.4641016151377544,5.999999999999999
12045,0.7,62.0,57.0,5.68,5.65,3.51,2.23606797749979,2.6457513110645907,1.4142135623730951,1.0017263703064307,1.0656109012423665,0.9193548387096774,0.006214327540514752,0.9899494936611666,5.916079783099617,3.7416573867739418,8.366600265340757
12046,1.23,61.2,55.0,7.01,6.92,4.26,2.23606797749979,2.449489742783178,1.4142135623730951,1.0561070349589987,1.167731732565997,0.8986928104575163,0.005952116183449679,1.739482681718907,5.477225575051661,3.4641016151377544,7.745966692414834
12047,1.01,62.7,57.0,6.32,6.38,3.98,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0,0.8928053719758179,0.9090909090909091,0.006293620397531485,1.749371315644566,3.872983346207417,3.872983346207417,6.7082039324993685
12048,0.32,62.2,57.0,4.38,4.36,2.72,2.23606797749979,1.7320508075688772,2.0,1.0310746655157532,1.0564560993804952,0.9163987138263665,0.006160564011956421,0.64,3.872983346207417,3.4641016151377544,7.745966692414834
12049,0.7,64.9,58.0,5.46,5.59,3.59,1.0,2.23606797749979,1.4142135623730951,1.048769961156668,0.753997694310622,0.8936825885978428,0.006388503555649423,0.9899494936611666,2.23606797749979,3.1622776601683795,3.1622776601683795
12050,0.9,60.4,61.0,6.23,6.32,3.79,1.4142135623730951,2.0,2.0,1.048769961156668,0.8418827684413253,1.009933774834437,0.006031122845501985,1.8,2.8284271247461903,4.0,5.656854249492381
12051,1.32,60.5,59.0,7.02,7.06,4.26,1.7320508075688772,1.4142135623730951,2.0,1.0051791109192922,0.9340904521401941,0.9752066115702479,0.006252051099036697,2.64,2.4494897427831783,2.8284271247461903,4.898979485566357
12052,0.57,61.8,55.0,5.31,5.37,3.3,2.23606797749979,2.6457513110645907,2.23606797749979,1.0051791109192922,0.8738619399892931,0.8899676375404532,0.0060574816753208955,1.27455874717488,5.916079783099617,5.916079783099617,13.228756555322956
12053,1.51,62.6,57.0,7.37,7.33,4.6,2.23606797749979,1.7320508075688772,2.0,1.0548122572291756,1.067485927786363,0.9105431309904153,0.006076418161552724,3.02,3.872983346207417,3.4641016151377544,7.745966692414834
12054,1.7,63.9,58.0,7.46,7.5,4.78,1.4142135623730951,2.0,2.23606797749979,1.0332326283987916,0.9378443556198837,0.9076682316118936,0.0063565421906140035,3.8013155617496426,2.8284271247461903,4.47213595499958,6.324555320336759
12055,0.4,62.4,60.0,4.66,4.67,2.91,1.7320508075688772,2.6457513110645907,2.0,1.0561070349589987,0.9746045475465603,0.9615384615384616,0.006316321174951959,0.8,4.58257569495584,5.291502622129181,9.16515138991168
12056,1.31,62.7,59.0,6.96,6.92,4.35,2.0,2.0,2.449489742783178,1.0561070349589987,1.0716124283953048,0.9409888357256778,0.0062526872235930415,3.208831563045963,4.0,4.898979485566356,9.797958971132712
12057,2.0,63.7,60.0,7.88,7.81,5.0,1.4142135623730951,2.6457513110645907,2.0,1.0332326283987916,1.1130180395666178,0.9419152276295133,0.006499541782304349,4.0,3.7416573867739418,5.291502622129181,7.4833147735478835
12058,0.94,62.9,58.6,6.1,6.25,3.89,1.7320508075688772,2.0,2.0,1.0548122572291756,0.7471328157223666,0.9316375198728141,0.006338235913860677,1.88,3.4641016151377544,4.0,6.928203230275509
12059,0.93,60.6,59.0,6.3,6.34,3.83,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.048769961156668,0.9268629001616432,0.9735973597359736,0.0060793110846236184,1.3152186130069785,4.58257569495584,3.7416573867739418,6.48074069840786
12060,0.41,61.2,59.0,4.78,4.82,2.94,2.0,2.449489742783178,1.7320508075688772,1.048769961156668,0.9048368943978917,0.9640522875816993,0.006052873414161927,0.7101408311032396,4.898979485566356,4.242640687119285,8.48528137423857
12061,0.9,62.3,58.0,6.17,6.22,3.86,2.23606797749979,2.0,1.7320508075688772,1.0310746655157532,0.9076895846053266,0.9309791332263243,0.0060754668570997,1.5588457268119895,4.47213595499958,3.4641016151377544,7.745966692414834
12062,0.9,61.2,62.0,6.22,6.07,3.76,2.0,2.6457513110645907,1.4142135623730951,1.0401381096245144,1.3403564957120264,1.0130718954248366,0.006339800455766846,1.2727922061357857,5.291502622129181,3.7416573867739418,7.4833147735478835
12063,0.62,57.1,60.0,5.65,5.7,3.24,1.0,2.23606797749979,2.449489742783178,1.0332326283987916,0.8996697241407925,1.0507880910683012,0.0059418731467585145,1.5186836405255704,2.23606797749979,5.477225575051661,5.477225575051661
12064,0.95,61.9,56.0,6.29,6.35,3.91,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0332326283987916,0.8923249613432253,0.9046849757673667,0.00608306528092732,1.6454482671904334,3.872983346207417,2.9999999999999996,6.7082039324993685
12065,0.37,63.1,56.0,4.57,4.59,2.89,1.4142135623730951,2.0,2.23606797749979,1.0358221838584376,0.9489474746605843,0.8874801901743264,0.006103444442580419,0.8273451516749222,2.8284271247461903,4.47213595499958,6.324555320336759
12066,0.72,62.9,57.0,5.68,5.77,3.6,2.23606797749979,1.4142135623730951,2.6457513110645907,1.0051791109192922,0.8280761390555805,0.9062003179650239,0.006102472721946933,1.9049409439665053,3.1622776601683795,3.7416573867739418,8.366600265340757
12067,0.91,62.8,57.0,6.12,6.17,3.86,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.048769961156668,0.9069745428175516,0.9076433121019108,0.0062433474046034365,1.5761662348876784,4.58257569495584,4.58257569495584,7.937253933193771
12068,0.71,58.1,58.0,5.92,5.88,3.43,2.0,2.23606797749979,2.6457513110645907,1.0310746655157532,1.0847572658189226,0.9982788296041308,0.00594655165667244,1.8784834308558593,4.47213595499958,5.916079783099617,11.832159566199234
12069,0.54,60.1,56.0,5.28,5.31,3.18,2.23606797749979,2.23606797749979,2.0,1.0699179974104445,0.934270890239583,0.9317803660565723,0.006056729753563779,1.08,5.000000000000001,4.47213595499958,10.000000000000002
12070,0.34,62.6,58.0,4.45,4.43,2.78,2.0,2.449489742783178,2.0,1.0388433318946915,1.055541753394495,0.926517571884984,0.0062039799261106,0.68,4.898979485566356,4.898979485566356,9.797958971132712
12071,0.37,61.0,56.0,4.62,4.66,2.83,2.23606797749979,2.449489742783178,2.0,1.0051791109192922,0.901722084661213,0.9180327868852459,0.006072777877021193,0.74,5.477225575051661,4.898979485566356,10.954451150103322
12072,0.7,61.3,56.0,5.72,5.73,3.51,2.23606797749979,2.0,2.8284271247461903,1.048769961156668,0.9792574446950435,0.9135399673735727,0.006084715441676106,1.9798989873223332,4.47213595499958,5.656854249492381,12.649110640673518
12073,0.72,61.8,57.0,5.68,5.74,3.53,2.23606797749979,2.23606797749979,1.7320508075688772,1.0358221838584376,0.8815304527925945,0.9223300970873787,0.0062560118536132145,1.2470765814495914,5.000000000000001,3.872983346207417,8.660254037844387
12074,0.9,64.0,57.0,6.11,6.14,3.92,1.4142135623730951,1.7320508075688772,2.0,1.0401381096245144,0.9429183101680162,0.890625,0.006119935725987033,1.8,2.4494897427831783,3.4641016151377544,4.898979485566357
12075,1.26,62.0,56.0,6.92,6.94,4.3,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9659607677692916,0.9032258064516129,0.006101498721784443,2.1823840175367852,3.872983346207417,2.9999999999999996,6.7082039324993685
12076,0.5,61.8,55.0,5.11,5.06,3.14,2.23606797749979,2.449489742783178,2.0,1.0017263703064307,1.125238542542241,0.8899676375404532,0.006158414825994482,1.0,5.477225575051661,4.898979485566356,10.954451150103322
12077,0.61,61.6,54.0,5.45,5.49,3.37,2.23606797749979,2.0,2.449489742783178,1.0561070349589987,0.9159882314473523,0.8766233766233766,0.006049661672670955,1.4941887430977385,4.47213595499958,4.898979485566356,10.954451150103322
12078,1.02,61.9,55.0,6.46,6.49,4.01,2.23606797749979,2.449489742783178,1.7320508075688772,1.0358221838584376,0.9459187939949112,0.8885298869143781,0.006067064113295546,1.7666918237202547,5.477225575051661,4.242640687119285,9.486832980505138
12079,1.52,62.2,63.0,7.26,7.23,4.51,1.7320508075688772,1.4142135623730951,2.23606797749979,1.0051791109192922,1.0509447399753344,1.012861736334405,0.006420844141789507,3.3988233257996807,2.4494897427831783,3.1622776601683795,5.477225575051661
12080,0.43,59.5,59.0,4.95,4.97,2.95,2.0,2.6457513110645907,2.449489742783178,1.0358221838584376,0.9527648410003056,0.9915966386554622,0.005924952212849085,1.0532805893967665,5.291502622129181,6.48074069840786,12.96148139681572
12081,0.41,61.6,56.0,4.79,4.82,2.96,2.23606797749979,2.23606797749979,2.8284271247461903,1.0699179974104445,0.9278156678800099,0.9090909090909091,0.005999424523493512,1.159655121145938,5.000000000000001,6.324555320336759,14.142135623730953
12082,1.02,62.6,58.0,6.42,6.4,4.01,2.23606797749979,2.0,1.4142135623730951,1.0017263703064307,1.0381512925609613,0.926517571884984,0.006190714801780596,1.4424978336205572,4.47213595499958,2.8284271247461903,6.324555320336759
12083,1.22,62.9,53.8,6.79,6.83,4.29,1.7320508075688772,1.4142135623730951,2.23606797749979,1.0401381096245144,0.9319419197109183,0.8553259141494436,0.006132139986723314,2.7280029325497437,2.4494897427831783,3.1622776601683795,5.477225575051661
12084,0.51,61.4,58.0,5.09,5.14,3.14,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0561070349589987,0.8893157013711475,0.9446254071661238,0.006208113190799274,0.8833459118601273,4.242640687119285,4.242640687119285,7.348469228349534
12085,1.03,62.2,57.0,6.51,6.47,4.04,2.0,2.23606797749979,2.23606797749979,1.0388433318946915,1.0767639198186072,0.9163987138263665,0.0060529988354500385,2.3031500168247834,4.47213595499958,5.000000000000001,10.000000000000002
12086,0.7,61.1,56.0,5.73,5.76,3.51,2.23606797749979,2.449489742783178,2.0,1.0360379801467414,0.9392596430984211,0.9165302782324058,0.006042460473331133,1.4,5.477225575051661,4.898979485566356,10.954451150103322
12087,1.01,61.2,61.0,6.41,6.33,3.9,2.0,2.449489742783178,2.23606797749979,1.0699179974104445,1.1626575978314646,0.9967320261437908,0.006382561779564391,2.258428657274788,4.898979485566356,5.477225575051661,10.954451150103322
12088,0.35,62.1,56.0,4.56,4.52,2.82,2.23606797749979,2.23606797749979,2.449489742783178,1.048769961156668,1.1115190087729434,0.9017713365539453,0.006021652071558424,0.8573214099741122,5.000000000000001,5.477225575051661,12.247448713915892
12089,1.01,62.1,60.0,6.37,6.35,3.95,2.0,2.0,2.0,1.0388433318946915,1.0384569195722715,0.966183574879227,0.006321368682719083,2.02,4.0,4.0,8.0
12090,2.11,61.8,56.2,8.2,8.23,5.07,2.23606797749979,1.0,2.23606797749979,1.0017263703064307,0.9571239993489192,0.9093851132686085,0.0061668134134446224,4.718103432524556,2.23606797749979,2.23606797749979,5.000000000000001
12091,0.5,57.8,60.0,5.2,5.29,3.03,1.4142135623730951,2.449489742783178,2.0,1.0561070349589987,0.8139018941552325,1.0380622837370244,0.005998854938569325,1.0,3.4641016151377544,4.898979485566356,6.928203230275509
12092,1.07,62.4,56.0,6.52,6.56,4.08,2.23606797749979,1.0,1.7320508075688772,1.0388433318946915,0.9292339664829826,0.8974358974358975,0.0061315769012977046,1.8532943640986987,2.23606797749979,1.7320508075688772,3.872983346207417
12093,1.51,62.2,61.0,7.35,7.27,4.55,2.0,1.4142135623730951,1.7320508075688772,1.0358221838584376,1.140342048734118,0.9807073954983923,0.0062107464628307915,2.6153967194290044,2.8284271247461903,2.4494897427831783,4.898979485566357
12094,1.6,62.7,56.0,7.51,7.39,4.67,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0310746655157532,1.213237940947005,0.8931419457735247,0.0061733191054275695,2.7712812921102037,3.872983346207417,2.9999999999999996,6.7082039324993685
12095,1.5,61.1,64.0,7.35,7.26,4.46,1.4142135623730951,2.6457513110645907,1.4142135623730951,1.0310746655157532,1.1593341279319846,1.0474631751227497,0.006302784242333483,2.121320343559643,3.7416573867739418,3.7416573867739418,5.291502622129182
12096,0.24,62.1,56.0,3.96,3.99,2.46,2.23606797749979,2.23606797749979,2.449489742783178,1.0358221838584376,0.9134136194496445,0.9017713365539453,0.006174588973048536,0.5878775382679626,5.000000000000001,5.477225575051661,12.247448713915892
12097,0.6,61.0,57.0,5.43,5.46,3.32,2.23606797749979,2.23606797749979,2.449489742783178,1.0358221838584376,0.9360224013435046,0.9344262295081968,0.0060956594272177055,1.4696938456699067,5.000000000000001,5.477225575051661,12.247448713915892
12098,0.33,62.7,55.0,4.41,4.46,2.78,2.23606797749979,2.0,2.449489742783178,1.048769961156668,0.8734635151294217,0.8771929824561403,0.006035255990320766,0.8083316151184488,4.47213595499958,4.898979485566356,10.954451150103322
12099,0.38,58.9,61.0,4.75,4.79,2.81,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0051791109192922,0.9042679835724488,1.035653650254669,0.005943580561519773,0.6581793068761733,4.58257569495584,4.58257569495584,7.937253933193771
12100,1.05,60.2,57.0,6.6,6.65,3.99,2.23606797749979,1.4142135623730951,2.0,1.0548122572291756,0.9134136194496445,0.946843853820598,0.005995850871197131,2.1,3.1622776601683795,2.8284271247461903,6.324555320336759
12101,0.39,60.4,61.0,4.7,4.67,2.83,2.0,2.0,2.0,1.0548122572291756,1.0798706272986311,1.009933774834437,0.006278608924285932,0.78,4.0,4.0,8.0
12102,1.08,62.1,58.0,6.61,6.57,4.09,2.0,2.23606797749979,1.7320508075688772,1.0548122572291756,1.0755561282381063,0.9339774557165861,0.006080420554314446,1.8706148721743876,4.47213595499958,3.872983346207417,7.745966692414834
12103,0.69,61.0,60.0,5.68,5.63,3.45,2.0,2.449489742783178,2.0,1.0548122572291756,1.1119347176741892,0.9836065573770492,0.006254221599579716,1.38,4.898979485566356,4.898979485566356,9.797958971132712
12104,0.9,60.2,59.0,6.22,6.28,3.76,1.7320508075688772,2.0,2.0,1.048769961156668,0.8911871000276245,0.9800664451827242,0.006127800758997573,1.8,3.4641016151377544,4.0,6.928203230275509
