,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
12133,1.3,62.1,57.0,6.98,7.04,4.35,5.0,2.0,5.0,1.0699179974104445,0.9914772727272728,0.9178743961352657,0.006081714287425186,6.5
12134,1.05,59.8,59.0,6.65,6.62,3.97,4.0,6.0,8.0,1.0358221838584376,1.0045317220543808,0.9866220735785953,0.0060078510597649,8.4
12135,0.81,61.9,56.0,5.97,6.02,3.71,5.0,6.0,3.0,1.0401381096245144,0.9916943521594684,0.9046849757673667,0.006074916135782746,2.43
12136,1.11,60.8,57.0,6.83,6.77,4.14,5.0,4.0,3.0,1.0017263703064307,1.0088626292466767,0.9375,0.00579846800714083,3.33
12137,1.02,60.7,62.0,6.44,6.47,3.92,3.0,6.0,2.0,1.0401381096245144,0.9953632148377126,1.0214168039538714,0.006244877975574152,2.04
12138,1.0,62.1,59.0,6.34,6.45,3.97,3.0,4.0,6.0,1.0401381096245144,0.9829457364341084,0.9500805152979066,0.006159713612739174,6.0
12139,0.24,61.0,57.0,4.03,4.07,2.47,5.0,7.0,6.0,1.0,0.9901719901719902,0.9344262295081968,0.005923997043234342,1.44
12140,0.43,62.0,59.0,4.83,4.78,2.98,4.0,3.0,1.0,1.0017263703064307,1.010460251046025,0.9516129032258065,0.006249958939223248,0.43
12141,0.31,62.1,55.0,4.34,4.36,2.7,5.0,6.0,7.0,1.0,0.9954128440366972,0.8856682769726247,0.006067666618125334,2.17
12142,0.3,61.8,56.0,4.34,4.3,2.67,5.0,6.0,4.0,1.0401381096245144,1.0093023255813953,0.9061488673139159,0.006020766828946401,1.2
12143,0.36,61.9,56.0,4.59,4.55,2.83,4.0,4.0,2.0,1.0388433318946915,1.0087912087912088,0.9046849757673667,0.006091047454589337,0.72
12144,0.34,61.3,56.0,4.48,4.53,2.76,3.0,3.0,5.0,1.0401381096245144,0.9889624724061811,0.9135399673735727,0.006070068876000347,1.7000000000000002
12145,2.04,62.5,58.0,8.22,8.09,5.1,4.0,2.0,4.0,1.0051791109192922,1.016069221260816,0.928,0.006015055684377998,8.16
12146,1.5,57.2,62.0,7.64,7.61,4.36,2.0,2.0,5.0,1.0310746655157532,1.0039421813403415,1.083916083916084,0.005917343142594588,7.5
12147,1.19,60.5,59.0,6.97,7.0,4.17,3.0,3.0,4.0,1.0017263703064307,0.9957142857142857,0.9752066115702479,0.0058489793531028835,4.76
12148,1.51,61.4,58.0,7.31,7.34,4.5,3.0,5.0,6.0,1.048769961156668,0.9959128065395095,0.9446254071661238,0.006253900922471095,9.06
12149,0.32,62.0,58.0,4.4,4.37,2.72,4.0,2.0,5.0,1.0051791109192922,1.0068649885583525,0.9354838709677419,0.006118528126873799,1.6
12150,0.56,57.3,60.0,5.5,5.57,3.17,1.0,6.0,6.0,1.0358221838584376,0.9874326750448833,1.0471204188481675,0.005766481195350363,3.3600000000000003
12151,0.4,62.3,62.0,4.69,4.72,2.93,2.0,2.0,8.0,1.048769961156668,0.9936440677966103,0.9951845906902087,0.006167050853377995,3.2
12152,0.26,61.2,57.0,4.13,4.16,2.53,5.0,3.0,8.0,1.0388433318946915,0.9927884615384615,0.9313725490196078,0.005981490874637522,2.08
12153,0.35,61.4,58.0,4.55,4.51,2.78,4.0,6.0,4.0,1.0699179974104445,1.0088691796008868,0.9446254071661238,0.006135293027730298,1.4
12154,0.4,62.3,57.0,4.72,4.75,2.95,5.0,7.0,4.0,1.0548122572291756,0.9936842105263157,0.9149277688603532,0.006047868882202634,1.6
12155,0.57,62.6,56.0,5.4,5.34,3.36,4.0,7.0,3.0,1.0358221838584376,1.0112359550561798,0.8945686900958466,0.005883023205120583,1.71
12156,1.07,59.0,59.0,6.63,6.72,3.94,3.0,7.0,8.0,1.0561070349589987,0.9866071428571429,1.0,0.006095435701288196,8.56
12157,1.01,61.8,58.0,6.36,6.39,3.94,3.0,4.0,2.0,1.0017263703064307,0.995305164319249,0.9385113268608415,0.00630764406022024,2.02
12158,2.535418909822108,58.9,63.0,9.08,9.01,5.33,3.0,7.0,2.0,1.0358221838584376,1.0077691453940067,1.069609507640068,0.005814493328642454,5.070837819644216
12159,1.01,61.6,57.0,6.44,6.41,3.96,5.0,4.0,4.0,1.0358221838584376,1.0046801872074884,0.9253246753246753,0.00617848918737476,4.04
12160,1.04,61.5,57.0,6.49,6.52,4.0,5.0,2.0,4.0,1.0548122572291756,0.9953987730061351,0.926829268292683,0.006144422282511084,4.16
12161,1.06,61.9,58.0,6.57,6.49,4.04,3.0,3.0,5.0,1.0548122572291756,1.012326656394453,0.9369951534733442,0.0061533898920423736,5.300000000000001
12162,0.7,62.2,56.0,5.69,5.75,3.56,3.0,3.0,4.0,1.0388433318946915,0.9895652173913044,0.9003215434083601,0.006009909482177613,2.8
12163,0.4,58.7,57.0,4.88,4.94,2.88,3.0,6.0,2.0,1.0561070349589987,0.9878542510121456,0.9710391822827938,0.005761303216005546,0.8
12164,1.23,58.5,62.0,6.98,7.0,4.09,3.0,3.0,4.0,1.0358221838584376,0.9971428571428572,1.0598290598290598,0.006155004018266851,4.92
12165,0.7,61.5,57.0,5.7,5.74,3.52,5.0,1.0,4.0,1.0358221838584376,0.9930313588850174,0.926829268292683,0.006078111020344652,2.8
12166,1.02,63.3,60.0,6.42,6.38,4.05,3.0,3.0,4.0,1.0358221838584376,1.006269592476489,0.9478672985781991,0.006148786898598909,4.08
12167,0.71,61.9,56.0,5.76,5.71,3.55,5.0,6.0,3.0,1.0561070349589987,1.0087565674255692,0.9046849757673667,0.006080949601089706,2.13
12168,1.04,63.7,58.0,6.39,6.43,4.08,2.0,7.0,3.0,1.0561070349589987,0.9937791601866252,0.9105180533751962,0.006203850806550714,3.12
12169,2.14,62.3,58.0,8.28,8.22,5.14,4.0,3.0,3.0,1.0358221838584376,1.0072992700729926,0.9309791332263243,0.006117141125853079,6.42
12170,1.0,63.1,57.0,6.36,6.39,4.02,3.0,6.0,3.0,1.0358221838584376,0.995305164319249,0.9033280507131537,0.0061209097082084,3.0
12171,0.32,61.9,56.0,4.39,4.43,2.73,5.0,6.0,3.0,1.0561070349589987,0.9909706546275395,0.9046849757673667,0.006027248323252478,0.96
12172,0.6,63.1,54.0,5.41,5.33,3.39,3.0,7.0,4.0,1.0,1.0150093808630394,0.8557844690966719,0.006138002741170644,2.4
12173,0.71,61.7,57.0,5.72,5.76,3.54,5.0,6.0,2.0,1.0388433318946915,0.9930555555555556,0.9238249594813613,0.006087466362890092,1.42
12174,0.55,63.6,61.0,5.22,5.16,3.3,2.0,4.0,3.0,1.0332326283987916,1.0116279069767442,0.9591194968553459,0.0061876899620818375,1.6500000000000001
12175,0.31,61.6,55.0,4.36,4.37,2.69,5.0,7.0,4.0,1.0310746655157532,0.9977116704805492,0.8928571428571428,0.006048413688395249,1.24
12176,0.7,59.5,58.0,5.78,5.81,3.45,3.0,2.0,7.0,1.0561070349589987,0.9948364888123925,0.9747899159663865,0.00604192004968875,4.8999999999999995
12177,0.54,61.1,57.0,5.19,5.29,3.2,5.0,7.0,4.0,1.0332326283987916,0.9810964083175804,0.9328968903436988,0.0061463990296884725,2.16
12178,1.19,61.5,57.0,6.79,6.83,4.19,5.0,3.0,1.0,1.0332326283987916,0.9941434846266471,0.926829268292683,0.006124102634340386,1.19
12179,0.51,61.0,57.0,5.15,5.18,3.15,5.0,7.0,4.0,1.0561070349589987,0.9942084942084943,0.9344262295081968,0.006069076804166957,2.04
12180,1.16,62.7,57.0,6.67,6.76,4.21,3.0,2.0,3.0,1.0332326283987916,0.9866863905325444,0.9090909090909091,0.006110874484471352,3.4799999999999995
12181,0.32,61.9,59.0,4.39,4.34,2.7,4.0,5.0,7.0,1.0360379801467414,1.0115207373271888,0.9531502423263328,0.006220595536489431,2.24
12182,0.42,62.3,55.0,4.83,4.77,2.99,5.0,6.0,4.0,1.0561070349589987,1.0125786163522013,0.882825040128411,0.006096949421841528,1.68
12183,1.72,63.4,62.0,7.53,7.59,4.79,2.0,7.0,2.0,1.0548122572291756,0.9920948616600791,0.9779179810725552,0.006282842623781853,3.44
12184,0.71,59.9,59.0,5.82,5.79,3.48,4.0,4.0,2.0,1.0401381096245144,1.005181347150259,0.984974958263773,0.006054489863010259,1.42
12185,1.73,61.2,58.0,7.76,7.69,4.73,4.0,5.0,4.0,1.0358221838584376,1.0091027308192457,0.9477124183006536,0.0061291027398889,6.92
12186,0.9,61.6,57.0,6.24,6.16,3.82,5.0,4.0,7.0,1.0310746655157532,1.012987012987013,0.9253246753246753,0.006129341862326156,6.3
12187,0.35,62.3,56.0,4.5,4.52,2.81,5.0,6.0,5.0,1.0548122572291756,0.9955752212389382,0.8988764044943821,0.006123655857539271,1.75
12188,1.0,60.3,56.0,6.52,6.54,3.94,5.0,3.0,3.0,1.048769961156668,0.9969418960244648,0.9286898839137645,0.00595221258979627,3.0
12189,0.34,60.2,58.0,4.52,4.55,2.73,4.0,4.0,4.0,1.0548122572291756,0.9934065934065933,0.9634551495016611,0.006055729093753018,1.36
12190,1.6,60.0,60.0,7.55,7.59,4.54,3.0,2.0,4.0,1.0401381096245144,0.994729907773386,1.0,0.0061500040570808025,6.4
12191,1.02,66.4,60.0,6.29,6.21,4.15,1.0,7.0,3.0,1.0017263703064307,1.0128824476650564,0.9036144578313252,0.006292305925621798,3.06
12192,1.11,62.5,56.0,6.65,6.63,4.15,5.0,3.0,3.0,1.0358221838584376,1.0030165912518854,0.896,0.006066521042834967,3.33
12193,0.77,61.4,56.0,5.86,5.9,3.61,5.0,2.0,5.0,1.0548122572291756,0.9932203389830508,0.9120521172638437,0.006169271675014946,3.85
12194,0.5,62.5,57.0,5.04,5.07,3.16,5.0,4.0,4.0,1.0360379801467414,0.9940828402366864,0.912,0.006192192170770553,2.0
12195,1.21,57.2,62.0,7.01,6.95,3.99,2.0,6.0,1.0,1.0561070349589987,1.0086330935251797,1.083916083916084,0.0062245742539108265,1.21
12196,1.21,58.9,61.0,6.91,6.98,4.09,3.0,4.0,2.0,1.0561070349589987,0.989971346704871,1.035653650254669,0.0061337856099584935,2.42
12197,0.53,59.6,58.0,5.36,5.32,3.18,4.0,6.0,4.0,1.0358221838584376,1.0075187969924813,0.9731543624161073,0.005844835970523323,2.12
12198,1.01,58.8,58.0,6.52,6.57,3.85,3.0,2.0,3.0,1.0401381096245144,0.9923896499238964,0.9863945578231293,0.006124176222503813,3.0300000000000002
12199,0.33,62.8,55.0,4.41,4.45,2.78,3.0,7.0,3.0,1.0401381096245144,0.9910112359550561,0.8757961783439491,0.006048818363332723,0.99
12200,0.56,61.3,54.0,5.34,5.37,3.28,5.0,5.0,4.0,1.0051791109192922,0.994413407821229,0.8809135399673736,0.0059538603044055685,2.24
12201,1.11,62.2,56.0,6.66,6.59,4.12,5.0,6.0,4.0,1.0051791109192922,1.0106221547799696,0.9003215434083601,0.0061385545422848195,4.44
12202,0.72,63.1,59.0,5.67,5.7,3.59,3.0,7.0,4.0,1.0699179974104445,0.9947368421052631,0.9350237717908082,0.006205547914974685,2.88
12203,0.38,62.4,54.1,4.62,4.67,2.9,5.0,7.0,5.0,1.0017263703064307,0.9892933618843683,0.8669871794871795,0.006073328084699273,1.9
12204,0.4,61.5,55.0,4.77,4.79,2.94,5.0,6.0,6.0,1.0548122572291756,0.9958246346555323,0.8943089430894309,0.005954684671013052,2.4000000000000004
12205,1.0,60.8,59.0,6.39,6.44,3.9,3.0,2.0,5.0,1.0401381096245144,0.9922360248447204,0.9703947368421053,0.00623086967238835,5.0
12206,1.51,60.9,61.0,7.32,7.3,4.45,4.0,5.0,3.0,1.0548122572291756,1.0027397260273974,1.0016420361247949,0.006350135539647975,4.53
12207,0.33,62.3,56.0,4.46,4.47,2.78,5.0,6.0,4.0,1.0017263703064307,0.9977628635346757,0.8988764044943821,0.005954245842799683,1.32
12208,0.54,62.0,57.0,5.25,5.21,3.24,5.0,4.0,7.0,1.048769961156668,1.0076775431861804,0.9193548387096774,0.006093288243000336,3.7800000000000002
12209,1.13,64.5,55.0,6.62,6.56,4.25,1.0,5.0,5.0,1.0017263703064307,1.0091463414634148,0.8527131782945736,0.0061224843632832985,5.6499999999999995
12210,0.31,59.0,57.0,4.48,4.44,2.63,5.0,7.0,4.0,1.0358221838584376,1.009009009009009,0.9661016949152542,0.005925772323110725,1.24
12211,0.3,61.4,54.0,4.36,4.31,2.66,5.0,4.0,4.0,1.048769961156668,1.0116009280742462,0.8794788273615636,0.006001721773942509,1.2
12212,1.13,62.2,56.0,6.7,6.66,4.16,5.0,6.0,2.0,1.0548122572291756,1.006006006006006,0.9003215434083601,0.0060874594456684005,2.26
12213,1.52,60.4,59.0,7.44,7.39,4.48,4.0,1.0,3.0,1.0401381096245144,1.006765899864682,0.9768211920529801,0.006170895613909276,4.5600000000000005
12214,0.33,62.2,54.0,4.42,4.45,2.76,5.0,4.0,3.0,1.0699179974104445,0.9932584269662921,0.8681672025723473,0.006078866103579458,0.99
12215,0.51,62.9,57.0,5.12,5.06,3.2,5.0,4.0,6.0,1.0401381096245144,1.0118577075098816,0.9062003179650239,0.006151764760375494,3.06
12216,0.31,61.5,55.0,4.38,4.4,2.7,5.0,7.0,3.0,1.0017263703064307,0.9954545454545454,0.8943089430894309,0.0059575972817981935,0.9299999999999999
12217,0.31,62.2,59.0,4.36,4.32,2.7,4.0,4.0,6.0,1.0699179974104445,1.0092592592592593,0.9485530546623794,0.006095757667283319,1.8599999999999999
12218,0.31,62.5,56.0,4.29,4.35,2.7,5.0,2.0,3.0,1.0332326283987916,0.9862068965517242,0.896,0.006152496573952512,0.9299999999999999
12219,0.41,62.0,56.0,4.81,4.77,2.97,5.0,5.0,5.0,1.0548122572291756,1.0083857442348008,0.9032258064516129,0.006016777505247107,2.05
12220,0.71,60.9,55.0,5.76,5.87,3.54,3.0,1.0,2.0,1.0310746655157532,0.9812606473594548,0.90311986863711,0.005931909300806017,1.42
12221,0.56,62.5,56.0,5.24,5.28,3.29,5.0,4.0,6.0,1.0051791109192922,0.9924242424242424,0.896,0.006152150053400663,3.3600000000000003
12222,0.74,61.8,58.0,5.77,5.81,3.58,5.0,3.0,5.0,1.0561070349589987,0.9931153184165232,0.9385113268608415,0.006165903841596398,3.7
12223,0.31,62.4,57.0,4.34,4.31,2.7,5.0,6.0,3.0,1.0561070349589987,1.0069605568445477,0.9134615384615384,0.006138057182140709,0.9299999999999999
12224,0.58,61.2,57.0,5.37,5.41,3.3,5.0,7.0,4.0,1.0358221838584376,0.9926062846580407,0.9313725490196078,0.006049820690616238,2.32
12225,0.31,61.6,57.0,4.36,4.4,2.7,5.0,2.0,4.0,1.0360379801467414,0.9909090909090909,0.9253246753246753,0.00598492570969635,1.24
12226,0.92,61.8,59.0,6.21,6.25,3.85,4.0,5.0,3.0,1.0310746655157532,0.9936,0.9546925566343043,0.006156806156806157,2.7600000000000002
12227,0.36,61.5,56.0,4.59,4.62,2.83,5.0,5.0,3.0,1.0401381096245144,0.9935064935064934,0.9105691056910569,0.005998758856792529,1.08
12228,0.31,61.8,59.0,4.31,4.33,2.67,4.0,1.0,5.0,1.0358221838584376,0.995381062355658,0.9546925566343043,0.006221359045447651,1.55
12229,0.52,60.8,60.0,5.2,5.17,3.15,4.0,6.0,1.0,1.0561070349589987,1.0058027079303675,0.986842105263158,0.006140431672346566,0.52
12230,0.35,60.3,60.0,4.57,4.59,2.76,4.0,4.0,3.0,1.0561070349589987,0.9956427015250545,0.9950248756218906,0.006045470087808553,1.0499999999999998
12231,0.24,62.5,57.0,3.97,3.94,2.47,4.0,2.0,5.0,1.0548122572291756,1.0076142131979695,0.912,0.0062119443991633955,1.2
12232,0.41,61.6,56.0,4.79,4.82,2.96,5.0,2.0,6.0,1.0401381096245144,0.9937759336099584,0.9090909090909091,0.005999424523493512,2.46
12233,0.3,61.3,58.0,4.3,4.31,2.64,5.0,2.0,4.0,1.0548122572291756,0.9976798143851509,0.9461663947797717,0.006131568749601448,1.2
12234,2.0,62.9,58.0,7.98,7.92,5.0,4.0,4.0,2.0,1.0401381096245144,1.0075757575757576,0.9220985691573927,0.006328953697374749,4.0
12235,0.77,63.2,58.0,5.8,5.84,3.68,3.0,6.0,3.0,1.0,0.9931506849315068,0.9177215189873418,0.006177347969850691,2.31
12236,1.01,62.2,58.0,6.41,6.36,3.97,4.0,6.0,4.0,1.0401381096245144,1.0078616352201257,0.932475884244373,0.006240447327127437,4.04
12237,0.91,63.4,59.0,6.12,6.15,3.89,3.0,7.0,2.0,1.0358221838584376,0.9951219512195122,0.9305993690851735,0.006215345181830263,1.82
12238,1.04,59.4,60.0,6.56,6.58,3.9,4.0,5.0,5.0,1.0388433318946915,0.9969604863221884,1.0101010101010102,0.006177873328885265,5.2
12239,0.91,63.5,57.0,6.07,6.11,3.87,2.0,6.0,3.0,1.0401381096245144,0.9934533551554828,0.8976377952755905,0.006340164498285121,2.73
12240,0.71,62.0,54.0,5.71,5.75,3.55,5.0,3.0,8.0,1.0401381096245144,0.9930434782608696,0.8709677419354839,0.006091525165613339,5.68
12241,0.2,63.4,59.0,3.74,3.71,2.36,3.0,6.0,4.0,1.0,1.0080862533692723,0.9305993690851735,0.00610762664224919,0.8
12242,1.05,60.1,57.0,6.62,6.59,3.97,4.0,3.0,5.0,1.0332326283987916,1.0045523520485584,0.9484193011647254,0.006062550765923611,5.25
12243,0.5,57.8,62.0,5.23,5.28,3.04,2.0,7.0,6.0,1.0360379801467414,0.9905303030303031,1.0726643598615917,0.005956083934850162,3.0
12244,0.53,62.2,55.0,5.22,5.17,3.23,5.0,5.0,5.0,1.0561070349589987,1.0096711798839457,0.8842443729903536,0.006080122105371454,2.6500000000000004
12245,0.31,61.8,55.0,4.4,4.37,2.71,5.0,6.0,4.0,1.0051791109192922,1.0068649885583525,0.8899676375404532,0.0059491961676429745,1.24
12246,0.42,62.2,55.0,4.8,4.75,2.97,5.0,7.0,4.0,1.0332326283987916,1.0105263157894737,0.8842443729903536,0.006202374623427254,1.68
12247,0.79,62.8,60.0,5.89,5.8,3.67,4.0,6.0,7.0,1.0332326283987916,1.0155172413793103,0.9554140127388535,0.006301119828635065,5.53
12248,0.41,63.4,56.0,4.73,4.7,2.99,3.0,1.0,4.0,1.048769961156668,1.0063829787234042,0.8832807570977919,0.006168132149673788,1.64
12249,0.7,65.3,57.0,5.58,5.47,3.61,1.0,4.0,4.0,1.0051791109192922,1.020109689213894,0.8728943338437979,0.006352860410794467,2.8
12250,0.43,61.9,55.0,4.85,4.87,3.01,5.0,7.0,5.0,1.0017263703064307,0.9958932238193018,0.8885298869143781,0.006048271252869149,2.15
12251,1.05,61.9,56.0,6.49,6.56,4.04,5.0,3.0,2.0,1.0401381096245144,0.989329268292683,0.9046849757673667,0.006104630719376196,2.1
12252,0.36,61.8,55.0,4.61,4.58,2.84,5.0,2.0,4.0,1.0699179974104445,1.0065502183406114,0.8899676375404532,0.006003683059434194,1.44
12253,1.52,64.0,58.0,7.2,7.27,4.63,2.0,2.0,3.0,1.0699179974104445,0.9903713892709767,0.90625,0.006271850384018797,4.5600000000000005
12254,0.43,63.1,59.0,4.8,4.81,3.03,2.0,7.0,2.0,1.0401381096245144,0.997920997920998,0.9350237717908082,0.006146664562506147,0.86
12255,0.83,61.6,56.0,6.03,6.05,3.72,5.0,6.0,3.0,1.048769961156668,0.9966942148760332,0.9090909090909091,0.006115929431900894,2.4899999999999998
12256,0.3,60.6,58.0,4.36,4.32,2.63,4.0,7.0,4.0,1.0332326283987916,1.0092592592592593,0.957095709570957,0.006056131130258173,1.2
12257,1.11,62.2,57.0,6.67,6.61,4.13,4.0,5.0,2.0,1.0358221838584376,1.0090771558245082,0.9163987138263665,0.006096009480250333,2.22
12258,0.51,61.5,56.0,5.11,5.16,3.16,5.0,6.0,5.0,1.0310746655157532,0.9903100775193798,0.9105691056910569,0.006120860641973145,2.55
12259,0.8,60.1,57.0,6.05,6.02,3.63,5.0,4.0,4.0,1.0310746655157532,1.004983388704319,0.9484193011647254,0.006051060512647361,3.2
12260,0.38,61.6,57.0,4.62,4.66,2.86,5.0,2.0,3.0,1.0360379801467414,0.9914163090128755,0.9253246753246753,0.006171484907341327,1.1400000000000001
12261,1.47,62.3,57.0,7.24,7.3,4.53,5.0,2.0,4.0,1.048769961156668,0.9917808219178083,0.9149277688603532,0.006139849225351513,5.88
12262,1.63,61.5,57.0,7.58,7.6,4.67,5.0,4.0,5.0,1.0017263703064307,0.9973684210526317,0.926829268292683,0.006058818264296506,8.149999999999999
12263,1.16,61.9,54.0,6.75,6.79,4.19,5.0,5.0,5.0,1.0310746655157532,0.9941089837997055,0.8723747980613894,0.00604046565220691,5.8
12264,0.3,61.5,57.0,4.28,4.31,2.64,5.0,4.0,7.0,1.0561070349589987,0.9930394431554526,0.926829268292683,0.006160220940020146,2.1
12265,1.22,59.2,61.0,6.99,6.92,4.12,3.0,4.0,2.0,1.0699179974104445,1.0101156069364163,1.0304054054054053,0.006121802923548275,2.44
12266,1.19,62.4,59.0,6.73,6.79,4.22,3.0,3.0,5.0,1.0017263703064307,0.9911634756995582,0.9455128205128205,0.006170916528480486,5.949999999999999
12267,0.4,62.6,54.0,4.73,4.76,2.97,5.0,4.0,2.0,1.0332326283987916,0.9936974789915968,0.8626198083067093,0.00598184903619551,0.8
12268,0.71,61.0,58.0,5.71,5.87,3.53,3.0,7.0,3.0,1.0310746655157532,0.9727427597955707,0.9508196721311475,0.006000803887973241,2.13
12269,0.23,62.0,56.0,3.92,3.98,2.45,5.0,5.0,6.0,1.0548122572291756,0.9849246231155778,0.9032258064516129,0.006017174585966066,1.3800000000000001
12270,0.31,63.8,57.0,4.33,4.29,2.75,2.0,7.0,3.0,1.0,1.0093240093240092,0.8934169278996865,0.006068534307039451,0.9299999999999999
12271,0.5,62.0,56.0,5.08,5.11,3.16,5.0,3.0,3.0,1.0388433318946915,0.9941291585127201,0.9032258064516129,0.006095345243280344,1.5
12272,1.12,62.6,59.0,6.61,6.58,4.13,4.0,4.0,6.0,1.0017263703064307,1.0045592705167175,0.9424920127795527,0.006235059725247418,6.720000000000001
12273,1.28,61.3,55.0,7.01,7.06,4.31,5.0,3.0,7.0,1.0561070349589987,0.9929178470254958,0.8972267536704731,0.006000811440974572,8.96
12274,0.7,61.1,57.0,5.7,5.75,3.5,3.0,7.0,6.0,1.048769961156668,0.991304347826087,0.9328968903436988,0.006102212051868803,4.199999999999999
12275,0.3,62.6,62.0,4.25,4.21,2.65,4.0,6.0,4.0,1.0332326283987916,1.009501187648456,0.9904153354632588,0.006327094993422458,1.2
12276,1.53,61.6,57.0,7.3,7.4,4.53,3.0,4.0,4.0,1.0401381096245144,0.9864864864864864,0.9253246753246753,0.0062522833093458146,6.12
12277,0.36,62.2,55.0,4.57,4.59,2.85,5.0,5.0,2.0,1.0561070349589987,0.9956427015250545,0.8842443729903536,0.00602183366340509,0.72
12278,1.68,61.1,57.0,7.64,7.7,4.69,5.0,1.0,5.0,1.0358221838584376,0.9922077922077921,0.9328968903436988,0.006089089468006402,8.4
12279,0.5,62.8,57.0,5.12,5.04,3.19,5.0,6.0,4.0,1.0561070349589987,1.0158730158730158,0.9076433121019108,0.006074056451211623,2.0
12280,1.05,62.2,56.0,6.49,6.53,4.05,5.0,4.0,6.0,1.0388433318946915,0.9938744257274119,0.9003215434083601,0.006117534084933572,6.300000000000001
12281,0.91,61.6,56.0,6.24,6.22,3.84,5.0,4.0,2.0,1.0401381096245144,1.0032154340836013,0.9090909090909091,0.006105696230796713,1.82
12282,0.51,61.9,55.0,5.11,5.15,3.18,5.0,5.0,4.0,1.0401381096245144,0.9922330097087378,0.8885298869143781,0.006094175079914351,2.04
12283,1.07,61.9,58.0,6.57,6.53,4.05,4.0,7.0,3.0,1.0561070349589987,1.006125574272588,0.9369951534733442,0.006158149155034311,3.21
12284,1.09,61.7,58.0,6.55,6.65,4.07,3.0,7.0,8.0,1.0017263703064307,0.9849624060150375,0.940032414910859,0.006148499519331179,8.72
12285,1.44,62.6,59.0,7.08,7.14,4.45,4.0,2.0,5.0,1.0388433318946915,0.9915966386554622,0.9424920127795527,0.006401341721224768,7.199999999999999
12286,0.25,62.7,60.0,4.03,3.98,2.51,4.0,3.0,7.0,1.0401381096245144,1.0125628140703518,0.9569377990430622,0.006209807949517938,1.75
12287,0.5,62.1,58.0,5.03,5.08,3.14,4.0,7.0,4.0,1.0401381096245144,0.9901574803149606,0.9339774557165861,0.006231730435881127,2.0
12288,2.09,63.0,57.0,8.13,8.09,5.11,5.0,2.0,2.0,1.0051791109192922,1.004944375772559,0.9047619047619048,0.006218509738187736,4.18
12289,0.75,63.2,57.0,5.76,5.82,3.66,2.0,6.0,2.0,1.0,0.9896907216494845,0.9018987341772151,0.006112722913889044,1.5
12290,0.31,59.5,61.0,4.42,4.45,2.64,5.0,6.0,2.0,1.0358221838584376,0.9932584269662921,1.0252100840336134,0.005970015884093875,0.62
12291,0.7,56.428450102288004,65.0,6.04,5.99,3.14,1.0,7.0,3.0,1.0310746655157532,1.008347245409015,1.1082332720839165,0.006161757905165686,2.0999999999999996
12292,2.01,59.8,63.0,8.11,8.14,4.86,3.0,2.0,5.0,1.0561070349589987,0.9963144963144962,1.0535117056856187,0.006264905566179712,10.049999999999999
12293,1.23,61.5,57.0,6.92,6.89,4.25,5.0,3.0,3.0,1.0360379801467414,1.0043541364296082,0.926829268292683,0.006070030384696812,3.69
12294,0.6,62.2,53.0,5.43,5.44,3.38,5.0,7.0,4.0,1.0310746655157532,0.9981617647058822,0.8520900321543408,0.006009465147986685,2.4
12295,0.4,62.5,59.0,4.69,4.66,2.92,4.0,5.0,5.0,1.0310746655157532,1.0064377682403434,0.944,0.006267846910597061,2.0
12296,2.01,62.4,59.0,8.05,8.1,5.04,4.0,1.0,2.0,1.0332326283987916,0.9938271604938272,0.9455128205128205,0.0061162414509550464,4.02
12297,1.29,61.0,57.0,7.13,6.95,4.31,4.0,3.0,2.0,1.0332326283987916,1.0258992805755396,0.9344262295081968,0.006040016231256022,2.58
12298,2.01,63.1,56.0,8.05,8.0,5.06,3.0,3.0,3.0,1.0332326283987916,1.00625,0.8874801901743264,0.0061682174158544665,6.029999999999999
12299,1.22,63.0,57.0,6.84,6.74,4.28,4.0,4.0,3.0,1.0388433318946915,1.0148367952522255,0.9047619047619048,0.006183011630224604,3.66
12300,1.54,61.1,59.0,7.45,7.4,4.54,4.0,1.0,6.0,1.048769961156668,1.0067567567567568,0.9656301145662848,0.006152857762709046,9.24
12301,0.23,62.9,57.0,3.9,3.95,2.47,3.0,5.0,6.0,1.0388433318946915,0.9873417721518987,0.9062003179650239,0.006044622454195558,1.3800000000000001
12302,1.04,63.2,56.0,6.39,6.46,4.06,3.0,4.0,5.0,1.0332326283987916,0.9891640866873065,0.8860759493670886,0.0062054592718881665,5.2
12303,0.32,60.5,57.0,4.42,4.44,2.68,5.0,4.0,8.0,1.0360379801467414,0.9954954954954954,0.9421487603305785,0.006084290544343222,2.56
12304,0.41,61.8,53.0,4.81,4.84,2.98,5.0,2.0,5.0,1.0699179974104445,0.993801652892562,0.8576051779935275,0.005909859479109022,2.05
12305,2.535418909822108,62.4,56.0,9.857034940091843,9.81,6.13,4.0,2.0,1.0,1.0017263703064307,1.0047945912427974,0.8974358974358975,0.004277341714515411,2.535418909822108
12306,1.0,60.5,61.0,6.38,6.31,3.84,4.0,6.0,2.0,1.0358221838584376,1.0110935023771792,1.0082644628099173,0.006468725729341064,2.0
12307,1.01,62.4,59.0,6.38,6.35,3.97,4.0,4.0,5.0,1.0401381096245144,1.004724409448819,0.9455128205128205,0.006279664810144904,5.05
12308,0.92,59.4,62.0,6.3,6.24,3.73,4.0,6.0,3.0,1.0561070349589987,1.0096153846153846,1.043771043771044,0.006274134960462039,2.7600000000000002
